profile,task,backend,baseline_role,batch_size,round_index,input_width,output_width,processed_bits,block_width,block_width_source,lut_table_bytes,packed_word_bits,sample_runtime_s,throughput_Mbit_s,throughput_Mcodeword_s,correctness_passed,timed,skip_reason,exactness_elapsed_s,warmups,repeats,build_init_s,elapsed_config_s,affinity_status,frequency_lock_status,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,0,255,16,25500,,,,16,0.000596199999563396,42.77088228559869,0.1677289501396027,True,True,,0.001526599982753396,30,10,2.638334900024347,0.02293080009985715,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,1,255,16,25500,,,,16,0.0005912999622523785,43.125319850969476,0.1691189013763509,True,True,,0.001526599982753396,30,10,2.638334900024347,0.023532900027930737,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,2,255,16,25500,,,,16,0.0005973000079393387,42.69211394785342,0.1674200546974644,True,True,,0.001526599982753396,30,10,2.638334900024347,0.024135000072419643,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,3,255,16,25500,,,,16,0.0005953999934718013,42.82835115819951,0.16795431826744903,True,True,,0.001526599982753396,30,10,2.638334900024347,0.02473400009330362,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,4,255,16,25500,,,,16,0.0005871999310329556,43.42643561817594,0.17029974752225857,True,True,,0.001526599982753396,30,10,2.638334900024347,0.025324500049464405,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,5,255,16,25500,,,,16,0.0005997000262141228,42.521258771623316,0.16675003439852282,True,True,,0.001526599982753396,30,10,2.638334900024347,0.02592850010842085,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,6,255,16,25500,,,,16,0.0005877000512555242,43.389480646672496,0.17015482606538235,True,True,,0.001526599982753396,30,10,2.638334900024347,0.02651950006838888,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,7,255,16,25500,,,,16,0.0007856999291107059,32.45513847616375,0.127275052847701,True,True,,0.001526599982753396,30,10,2.638334900024347,0.02731060003861785,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,8,255,16,25500,,,,16,0.000664799939841032,38.35740419305333,0.1504211929139346,True,True,,0.001526599982753396,30,10,2.638334900024347,0.027982600033283234,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,9,255,16,25500,,,,16,0.001241800026036799,20.534707251845674,0.08052826373272813,True,True,,0.001526599982753396,30,10,2.638334900024347,0.02923179999925196,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA; chunked_online=False; chunk_size=100
