backend,points,total_common_table_init_sec,total_external_backend_init_sec,total_point_wall_sec,total_wall_with_common_init_sec,total_elapsed_sec,total_codec_init_sec,total_decode_sec,total_blocks,total_emitted_blocks
syndrome_lut,4,13.630351799889468,0.0,1.7067988999187946,15.337150699808262,1.7039835997857153,0.006088499794714153,0.7584035000763834,464,64
block_lut,4,13.855676000006497,0.02811359998304397,1.5695347000146285,15.425210700021125,1.5389420000137761,0.005870799999684095,0.663589000236243,464,64
ratio_syndrome_lut_over_block_lut,4,,,1.0874553457804321,0.9942911638663877,,,1.1428813615150124,,
