profile,task,mode,backend,round_index,batch_size,input_width,output_width,processed_bits,block_width,lut_table_bytes,stream_chunk_size,stream_chunk_plan,active_input_bytes,l1_fit_active_input,warmups,repeats,timed,correctness_passed,skip_reason,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,samples_s,elapsed_s,affinity_status,seed
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,8,10,255,16,2550,,,,,318.75,True,10,15,True,True,,7.660000119358301e-05,7.329997606575489e-05,0.0004154000198468566,8.731980886828315e-05,1.1399452677240711,33.289816713653266,0.13054830083785596,30.039216154346278,7.68000027165e-05;7.56999943405e-05;7.32999760658e-05;7.53999920562e-05;0.000415400019847;8.47999472171e-05;7.5799995102e-05;7.65000004321e-05;7.58999958634e-05;7.61999981478e-05;7.70000042394e-05;7.68000027165e-05;7.84000148997e-05;7.66000011936e-05;8.499994874e-05,0.002707800013013184,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,8,10,255,16,2550,14,622592,,,318.75,True,10,15,True,True,,5.0200033001601696e-05,4.910002462565899e-05,6.049999501556158e-05,2.826015567868707e-06,0.05629509382550684,50.796779355078094,0.19920305629442392,19.686287451608507,5.07000368088e-05;5.13999257237e-05;5.27000520378e-05;5.09999226779e-05;5.02000330016e-05;5.11000398546e-05;5.11999242008e-05;4.96000284329e-05;4.95000276715e-05;4.91000246257e-05;4.91999089718e-05;4.95000276715e-05;4.91000246257e-05;6.04999950156e-05;5.01000322402e-05,0.005471999989822507,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,8,10,255,16,2550,,,1000,10,318.75,True,10,15,True,True,,7.790001109242439e-05,7.529999129474163e-05,8.750008419156075e-05,2.791642204297638e-06,0.03583622345041128,32.734270050033174,0.12836968647071834,30.54902395781349,7.75000080466e-05;7.79000110924e-05;7.84000148997e-05;7.79000110924e-05;7.96000240371e-05;7.75000080466e-05;7.77000095695e-05;7.90000194684e-05;8.75000841916e-05;7.71000050008e-05;7.79998954386e-05;7.86000164226e-05;7.59999966249e-05;7.52999912947e-05;7.61999981478e-05,0.00227269995957613,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,8,10,255,16,2550,14,622592,1000,10,318.75,True,10,15,True,True,,4.930002614855766e-05,4.8999907448887825e-05,5.050003528594971e-05,3.8952565556681797e-07,0.007901124725432099,51.72411049673659,0.20283964900681017,19.33334358766967,5.05000352859e-05;4.95999120176e-05;4.95000276715e-05;4.91000246257e-05;4.97000291944e-05;4.96000284329e-05;4.90999082103e-05;4.95000276715e-05;4.93000261486e-05;4.91000246257e-05;4.89999074489e-05;4.91000246257e-05;4.940002691e-05;4.92000253871e-05;4.89999074489e-05,0.004259899957105517,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,8,30,255,16,7650,,,,,956.25,True,10,15,True,True,,0.00021199998445808887,0.00020509993191808462,0.0002180000301450491,4.238308714006725e-06,0.01999202370151406,36.084908305794514,0.14150944433644908,27.712416269031227,0.000218000030145;0.000211099977605;0.00021209998522;0.000211799982935;0.000205900054425;0.000213899998926;0.00020729994867;0.00021209998522;0.000211999984458;0.00021209998522;0.000218000030145;0.000217700027861;0.000207399949431;0.000207700068131;0.000205099931918,0.0059114000760018826,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,8,30,255,16,7650,14,622592,,,956.25,True,10,15,True,True,,5.770009011030197e-05,5.6999968364834785e-05,6.350001785904169e-05,1.567926692292353e-06,0.027173730392708866,132.58211530304254,0.5199298639335002,7.54249543925516,6.3500017859e-05;5.81999775022e-05;5.78999752179e-05;5.78000908718e-05;5.74999721721e-05;5.81999775022e-05;5.80999767408e-05;5.75999729335e-05;5.77000901103e-05;5.83999790251e-05;5.71999698877e-05;5.69999683648e-05;5.72000863031e-05;5.72999706492e-05;5.71999698877e-05,0.0048331000143662095,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,8,30,255,16,7650,,,1000,30,956.25,True,10,15,True,True,,0.0002120999852195382,0.00019479996990412474,0.00029969995375722647,2.38492795403209e-05,0.11244357002493535,36.06789501697381,0.14144272555676002,27.725488263991924,0.000201499904506;0.000214500003494;0.00021900003776;0.000212899991311;0.000211399979889;0.000212899991311;0.000206700060517;0.00021209998522;0.000205999938771;0.000211800099351;0.000211499980651;0.000299699953757;0.000217800028622;0.000213599996641;0.000194799969904,0.005951500032097101,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,8,30,255,16,7650,14,622592,1000,30,956.25,True,10,15,True,True,,6.0699996538460255e-05,5.9999991208314896e-05,6.170000415295362e-05,4.48599108226986e-07,0.0073904305405149105,126.02966122333906,0.49423396558172183,7.934640070386961,6.12000003457e-05;6.1700004153e-05;6.13000011072e-05;6.09999988228e-05;6.06999965385e-05;6.07999972999e-05;6.04999950156e-05;6.06999965385e-05;6.06999965385e-05;6.10999995843e-05;5.99999912083e-05;6.01999927312e-05;6.02999934927e-05;6.04999950156e-05;6.0599995777e-05,0.004609599942341447,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,8,100,255,16,25500,,,,,3187.5,True,10,15,True,True,,0.0006926999194547534,0.0006877999985590577,0.0007057000184431672,5.041939192042786e-06,0.007278677318183407,36.812477212458575,0.14436265573513168,27.16470272371582,0.000692200032063;0.000695499940775;0.000691200024448;0.000689100008458;0.000695499940775;0.000690900022164;0.000691400025971;0.000701099983416;0.000691500026733;0.000699999975041;0.000699899974279;0.000693800044246;0.000692699919455;0.000687799998559;0.000705700018443,0.019675200106576085,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,8,100,255,16,25500,14,622592,,,3187.5,True,10,15,True,True,,8.839997462928295e-05,8.729996625334024e-05,9.049999061971903e-05,1.0377531166154097e-06,0.011739292018661378,288.4616212497531,1.1312220441166787,3.4666656717365862,8.78000864759e-05;8.82999738678e-05;8.83999746293e-05;9.04999906197e-05;8.83999746293e-05;8.77999700606e-05;8.81000887603e-05;8.77999700606e-05;9.02999890968e-05;8.95999837667e-05;8.90999799594e-05;8.81000887603e-05;8.94999830052e-05;8.72999662533e-05;9.01999883354e-05,0.005952700041234493,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,8,100,255,16,25500,,,1000,100,3187.5,True,10,15,True,True,,0.0006900000153109431,0.0006419999990612268,0.0008514999644830823,5.007826959515816e-05,0.07257720070135183,36.95652091907364,0.14492753301597505,27.058824129840907,0.000690000015311;0.000851499964483;0.000670299981721;0.000696900067851;0.000647699926049;0.000643000006676;0.000641999999061;0.000647300039418;0.000668799970299;0.00069270003587;0.000696299946867;0.000691600027494;0.000696800067089;0.000687299994752;0.000691399909556,0.01894660003017634,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,8,100,255,16,25500,14,622592,1000,100,3187.5,True,10,15,True,True,,8.939998224377632e-05,8.839997462928295e-05,0.0001047999830916524,4.043412209092126e-06,0.04522833346953614,285.234955980936,1.1185684548272001,3.5058816566186795,9.02999890968e-05;9.04999906197e-05;9.05999913812e-05;8.99999868125e-05;9.06999921426e-05;9.05999913812e-05;0.000104799983092;8.86999769136e-05;8.86000925675e-05;8.91999807209e-05;8.8999979198e-05;8.93999822438e-05;8.83999746293e-05;8.86999769136e-05;8.84000910446e-05,0.006052800104953349,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,8,300,255,16,76500,,,,,9562.5,True,10,15,True,True,,0.0020837000338360667,0.0018769999733194709,0.0022393999388441443,8.918790804373688e-05,0.042802661897328384,36.71353782106747,0.1439746581218332,27.237908939033552,0.00209139997605;0.00210059992969;0.00206369999796;0.0020851000445;0.00208440003917;0.00205709994771;0.00187699997332;0.00207290006801;0.00208539993037;0.00208370003384;0.00205979996826;0.00208140001632;0.0021772000473;0.00189329998102;0.00223939993884,0.05627830000594258,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,8,300,255,16,76500,14,622592,,,9562.5,True,10,15,True,True,,0.00017710006795823574,0.00017399992793798447,0.00018480001017451286,2.8995024681909682e-06,0.016372113808983617,431.9591792479744,1.693957565678331,2.315033568081513,0.000179299968295;0.000180199975148;0.000174900051206;0.00017829996068;0.000177300069481;0.000180099974386;0.000177499954589;0.000175000051968;0.000175999943167;0.000174500048161;0.000184800010175;0.000174899934791;0.000177100067958;0.000173999927938;0.000175600056536,0.009567200089804828,psutil cpu_affinity set to 8,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,8,300,255,16,76500,,,1000,300,9562.5,True,10,15,True,True,,0.002064500004053116,0.0019066000822931528,0.002664599916897714,0.00017159658733780148,0.08311774618596059,37.054976919259815,0.14531363497748948,26.98692815755707,0.00206960004289;0.0026645999169;0.00199150003027;0.0020485999994;0.00206369999796;0.00206450000405;0.00208630005363;0.00207579997368;0.0020847999258;0.00206660002004;0.00193110003602;0.00202379992697;0.00204350007698;0.00214599992614;0.00190660008229,0.06438190001063049,psutil cpu_affinity set to 8,42
