profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter
bch_255_231_r24,syndrome,natural,11,1000,255,24,147456,L2,840,811.3636363636364,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.00445230002515018,0.009280199999921024,0.015616500051692128,0.029949899995699525,557.2552545796558,2.1853147238417874,1.7945097722843582,0.00045759999193251133,0.00043779995758086443,0.0004899000050500035,2.17040001640825e-05,0.04708434665820034,0.000437799957581;0.000444000004791;0.000457599991933;0.000475500011817;0.00048990000505,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,557.2552545796558,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,12,1000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.002451299922540784,0.007271700073033571,0.015620699967257679,0.0258701000129804,575.6207711634779,2.2573363575038345,1.7372548908871763,0.00044299999717622995,0.0004366000648587942,0.00047850003466010094,1.7210411972558877e-05,0.03829130952749419,0.000437999959104;0.000436600064859;0.000442999997176;0.0004511999432;0.00047850003466,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,575.6207711634779,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,12,1000,255,24,270336,L2,792,765.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.0024034000234678388,0.009709900012239814,0.01600709999911487,0.02861729997675866,555.0718260125649,2.1767522588728037,1.801568649563135,0.0004594000056385994,0.0004528999561443925,0.0004934000317007303,1.794431505154499e-05,0.0381842689021591,0.000452899956144;0.000459400005639;0.000484799966216;0.000493400031701;0.000459200004116,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,555.0718260125649,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,13,1000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.0023971000919118524,0.0069939999375492334,0.015465299948118627,0.025355100049637258,575.101488209995,2.2552999537646863,1.73882353028246,0.0004434000002220273,0.000431500026024878,0.00045629998203366995,1.0084855949053386e-05,0.02278033897767799,0.000431500026025;0.000434400048107;0.000443400000222;0.000456299982034;0.000447899918072,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,575.101488209995,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,13,1000,255,24,491520,L2,740,725.7692307692308,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.0024284999817609787,0.012098600040189922,0.01844909996725619,0.03348450001794845,546.3896082188678,2.142704345956344,1.830195861996389,0.00046669994480907917,0.0004550999728962779,0.00047230010386556387,6.302815461430598e-06,0.013539882678149361,0.000467000063509;0.000455099972896;0.000466699944809;0.000472300103866;0.000466399942525,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,546.3896082188678,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,14,1000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.0023725000210106373,0.007101100054569542,0.014271100051701069,0.024252499919384718,618.3317212728113,2.424830279501221,1.6172548902093196,0.0004123999970033765,0.00039599998854100704,0.00042970001231878996,1.5560368840215487e-05,0.03771296387734857,0.000426599988714;0.000395999988541;0.000398300006054;0.000412399997003;0.000429700012319,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,618.3317212728113,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,14,1000,255,24,933888,L2,722,692.1428571428572,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.002609299961477518,0.009836100041866302,0.015296099940314889,0.028256200021132827,577.4456698059613,2.2644928227684753,1.7317646530036832,0.00044159998651593924,0.0004143000114709139,0.0004597000079229474,1.8641811008370547e-05,0.042221896184573816,0.000441599986516;0.000459700007923;0.000457799993455;0.000434199930169;0.000414300011471,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,577.4456698059613,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,15,1000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.0025580000365152955,0.007011099951341748,0.016556099988520145,0.026657199952751398,536.3905269545363,2.103492262566809,1.864313312313136,0.00047539989463984966,0.0004635000368580222,0.0009881999576464295,0.00022879991359475233,0.3948502366526642,0.000988199957646;0.000496200053021;0.000463500036858;0.00047539989464;0.000474000000395,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,536.3905269545363,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,15,1000,255,24,1671168,L3,663,663.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.0027171999681741,0.010491100023500621,0.01652259996626526,0.03025730000808835,534.367113932098,2.0955573095376394,1.8713726461225866,0.00047720002476125956,0.000470499973744154,0.00048449996393173933,5.238508792815205e-06,0.010984962261666797,0.000477200024761;0.000473899999633;0.000470499973744;0.000478300033137;0.000484499963932,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,534.367113932098,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,16,1000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.0030027999309822917,0.006881200009956956,0.01632279995828867,0.0267075999872759,588.6426063270593,2.308402377753174,1.698823682233399,0.00043320003896951675,0.0004232999635860324,0.0004490999272093177,1.1497035106608191e-05,0.0264469902861254,0.000423299963586;0.000443700002506;0.000424299971201;0.00043320003897;0.000449099927209,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,588.6426063270593,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,16,1000,255,24,3145728,L3,640,637.5,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.0038623999571427703,0.01091940002515912,0.015634899958968163,0.030960000003688037,565.1596456143773,2.216312335742656,1.7694115419598186,0.00045119994319975376,0.0004118999931961298,0.00047209998592734337,2.2225138698326734e-05,0.04962297781833051,0.0004511999432;0.000447200029157;0.000456999987364;0.000472099985927;0.000411899993196,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,565.1596456143773,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,17,1000,255,16,3932160,L3,495,495.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.003895199974067509,0.007699199952185154,0.01683410000987351,0.028982099960558116,519.5598895999468,2.0374897631370463,1.9247059290315591,0.0004908000119030476,0.00047930004075169563,0.0005064000142738223,1.1673138051181841e-05,0.02361836000973418,0.000506400014274;0.000490800011903;0.00050579989329;0.000488899997436;0.000479300040752,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,519.5598895999468,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,17,1000,255,24,5898240,L3,615,615.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.005128800054080784,0.010060999891720712,0.01667969999834895,0.032417000038549304,527.0773497729684,2.06696999910968,1.897254739614094,0.00048379995860159397,0.00047830003313720226,0.000507500022649765,1.1477687334946875e-05,0.0235188876538976,0.000488399993628;0.00050750002265;0.000482099945657;0.000478300033137;0.000483799958602,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,527.0773497729684,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,18,1000,255,16,7864320,L3,510,481.66666666666663,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.0055810000048950315,0.007039700052700937,0.016255499911494553,0.029422699939459562,582.1918351814046,2.2831052360055084,1.7176468984461297,0.0004379999591037631,0.0004314000252634287,0.0005293000722303987,4.136817987312854e-05,0.09071173487068362,0.000431400025263;0.000437999959104;0.000447000027634;0.000434499932453;0.00052930007223,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,582.1918351814046,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,18,1000,255,24,11796480,L3,630,595.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.011174599989317358,0.01007339998614043,0.014953300007618964,0.036803800030611455,499.6081066842324,1.959247477193068,2.0015688028697873,0.0005104000447317958,0.00042779999785125256,0.0005218000151216984,4.685424544073008e-05,0.0974222295065639,0.000427799997851;0.000431899912655;0.000510400044732;0.000521800015122;0.000512799946591,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,499.6081066842324,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,19,1000,255,16,14680064,L3,490,469.7368421052631,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.011270300019532442,0.0068805000046268106,0.01933159993495792,0.03804620006121695,516.9267869585584,2.0271638704257193,1.9345099252520823,0.000493300030939281,0.0004699999699369073,0.0005449999589473009,3.0175218640455667e-05,0.06050776000729757,0.000509499921463;0.000493300030939;0.00047570001334;0.000469999969937;0.000544999958947,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,516.9267869585584,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,19,1000,255,24,22020096,DRAM,602,577.1052631578947,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.018519199918955564,0.0106229999801144,0.015586400055326521,0.04527719994075596,559.578697849727,2.1944262660773606,1.7870587351567604,0.0004556999774649739,0.0004447000101208687,0.0005634999834001064,5.0817135350847065e-05,0.10741763773764759,0.000455699977465;0.000445800018497;0.0005634999834;0.000455699977465;0.000444700010121,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,559.578697849727,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,20,1000,255,16,27262976,DRAM,468,459.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.018957899999804795,0.006976500037126243,0.01536269998177886,0.04183280002325773,542.7841999667456,2.1285654900656685,1.8423528173098378,0.0004697999684140086,0.0004634999204427004,0.00047750002704560757,5.114417770073353e-06,0.01088590919671459,0.000470699975267;0.000467600068077;0.000477500027046;0.000469799968414;0.000463499920443,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,542.7841999667456,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,20,1000,255,24,40894464,DRAM,572,561.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.03957829996943474,0.009513100027106702,0.015187099925242364,0.06483799999114126,593.0233962255977,2.3255819459827367,1.6862741105404555,0.00042999989818781614,0.0004069999558851123,0.0004526999546214938,1.728352330442661e-05,0.04014755749141185,0.000440000090748;0.000406999955885;0.000452699954621;0.000422800076194;0.000429999898188,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,593.0233962255977,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,21,1000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.03593469993211329,0.0064196999883279204,0.01542499999050051,0.05836020002607256,561.6739086796325,2.202642779135814,1.7803924742574786,0.000454000080935657,0.00044759991578757763,0.000457499991171062,4.1836956904963e-06,0.009230233982887541,0.000457499991171;0.00045049993787;0.000456699985079;0.000454000080936;0.000447599915788,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,561.6739086796325,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,21,1000,255,24,81788928,DRAM,585,546.4285714285714,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.07528150000143796,0.009096399997361004,0.016350199934095144,0.10123809997458011,553.5056562545643,2.1706104166845654,1.806666271067133,0.00046069989912211895,0.0004466000245884061,0.00046710006427019835,7.860223926109098e-06,0.017118703416821257,0.000463800039142;0.000457599991933;0.00046710006427;0.000460699899122;0.000446600024588,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,553.5056562545643,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,22,1000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.06960789998993278,0.008191999979317188,0.014933199970982969,0.09323350002523512,630.4078279896933,2.4721875607438952,1.5862747186831399,0.0004045000532642007,0.00040120002813637257,0.00042209995444864035,8.305816121513995e-06,0.020376370088244063,0.000406400067732;0.000401200028136;0.000422099954449;0.000404500053264;0.00040389993228,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,630.4078279896933,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,22,1000,255,24,150994944,DRAM,552,533.1818181818182,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.13009639992378652,0.009327900013886392,0.016070500016212463,0.1559887999901548,545.3378162420762,2.1385796715375536,1.8337257571664511,0.00046760006807744503,0.000448899925686419,0.0005750999553129077,5.072785581094278e-05,0.1044384752038396,0.000575099955313;0.000472199986689;0.000467600068077;0.000448899925686;0.000464800046757,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,545.3378162420762,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,23,1000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.1348385000601411,0.006702400045469403,0.018749400041997433,0.16085779992863536,490.856595137537,1.9249278240687726,2.037254892581818,0.0005194999976083636,0.000497999950312078,0.0005209000082686543,9.688318751842539e-06,0.018810077577087345,0.000520400004461;0.00051650009118;0.000520900008269;0.000497999950312;0.000519499997608,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,490.856595137537,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,23,1000,255,24,301989888,DRAM,564,521.0869565217391,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.25567519990727305,0.010031000012531877,0.02086409996263683,0.28714289993513376,418.16990088470305,1.6398819642537374,2.3913724968830743,0.000609799986705184,0.0005643999902531505,0.000671899993903935,3.884881359811126e-05,0.06311748925575936,0.000671899993904;0.000625999993645;0.000609799986705;0.000605399953201;0.000564399990253,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,418.16990088470305,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,24,1000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06791290000546724,0.2482894998975098,0.0077065000077709556,0.016658100066706538,0.27318619994912297,552.7855818027693,2.1677865953049777,1.8090196866907327,0.0004613000201061368,0.0004597000079229474,0.0004794999258592725,8.7715254273607e-06,0.018802840686770336,0.000459700007923;0.000460300012492;0.000461300020106;0.000479499925859;0.000471700099297,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,552.7855818027693,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,24,1000,255,24,553648128,DRAM,528,510.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08513400005176663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,False,False,lut_table_bytes>402653184,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,,1,50000,106.32999939844012,102.56000095978379,104.44500017911196,0.0,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,4,1000,255,16,2048,L1,1280,1275.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06572119996417314,0.002502799965441227,0.007340500014834106,0.024214099976234138,0.03456159995403141,390.44558692326643,1.5311591644049665,2.5611763418305156,0.0006530999671667814,0.0006412999937310815,0.0018378000240772963,0.0005250177628702683,0.5827314948716412,0.000642200000584;0.000641299993731;0.000653099967167;0.00183780002408;0.000730399973691,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,381.8250923120715,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,4,1000,255,24,3072,L1,1792,1785.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08584119996521622,0.0024699000641703606,0.010081399930641055,0.02734739996958524,0.040384699939750135,364.12967050789035,1.4279594921878052,2.7462744208819725,0.000700299977324903,0.0006861999863758683,0.0010517999762669206,0.000157504866567487,0.2038634068452151,0.00105179997627;0.000738100032322;0.000686599989422;0.000700299977325;0.000686199986376,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,356.0901946692087,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,5,1000,255,16,3264,L1,1071,1071.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06572119996417314,0.002429500105790794,0.00711599993519485,0.021405100007541478,0.03146369999740273,399.8745702810306,1.5681355697295318,2.500784181642766,0.0006376999663189054,0.0006267999997362494,0.0006571999983862042,1.1713106881785457e-05,0.018333813717270563,0.000626799999736;0.000657199998386;0.000641499995254;0.00063120003324;0.000637699966319,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,391.04589685325544,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,5,1000,255,24,4896,L1,1479,1479.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08584119996521622,0.0026164998998865485,0.009866700042039156,0.0235352999297902,0.03653519996441901,381.73654740020874,1.4970060682361126,2.61960770277416,0.0006679999642074108,0.0006515000713989139,0.0007146999705582857,2.4589462513342212e-05,0.03656751916290063,0.000651500071399;0.000714699970558;0.000660000019707;0.000667999964207;0.000667999964207,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,373.3083362487112,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,6,1000,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06572119996417314,0.002487099962309003,0.007799000013619661,0.020734100020490587,0.03155029995832592,425.78058345670104,1.669727778261573,2.348627529892267,0.0005989000201225281,0.0005859000375494361,0.0006081000901758671,9.757483470605388e-06,0.016358990452605,0.000602499931119;0.000608100090176;0.000586899928749;0.000598900020123;0.000585900037549,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,416.37994134888976,throughput scaled by row_probe/reference_probe,104.44500017911196
