profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter
bch_255_239_r16,syndrome,natural,9,1000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0440262000774965,0.0022417999571189284,0.006628400064073503,0.015965300030075014,0.025319600012153387,582.9903808210155,2.286236787533394,1.7152941676185411,0.000437400012742728,0.0004293998936191201,0.0004510000580921769,1.0027013294944128e-05,0.022850987751169796,0.000451000058092;0.000442899996415;0.000429399893619;0.000431900029071,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,582.9903808210155,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,9,1000,255,24,44544,L2,957,935.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08473640005104244,0.002278900006785989,0.009410799946635962,0.015022099949419498,0.02719070005696267,569.2599917096798,2.2323921243516853,1.7566665751384754,0.0004479499766603112,0.000435599940828979,0.0004509000573307276,7.1213569886220216e-06,0.01598150175600611,0.000445400015451;0.000435599940829;0.000450900057331;0.00045049993787,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,569.2599917096798,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,10,1000,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0440262000774965,0.0024051000364124775,0.006546400021761656,0.0154577000066638,0.024888899992220104,546.9168905611081,2.144772119847483,1.8284313709420317,0.00046624999959021807,0.0004447000101208687,0.0005874999333173037,6.533843643603983e-05,0.13302476376917868,0.000444700010121;0.000587499933317;0.000474200001918;0.000458299997263,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,546.9168905611081,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,10,1000,255,24,79872,L2,884,867.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08473640005104244,0.002347299945540726,0.010241700103506446,0.015283200074918568,0.02838269993662834,539.0550759677354,2.1139414743832763,1.855098012396518,0.00047304999316111207,0.00044100009836256504,0.0005082000279799104,2.8468937961821072e-05,0.06008322960904621,0.000463800039142;0.000441000098363;0.00048229994718;0.00050820002798,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,539.0550759677354,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,11,1000,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0440262000774965,0.002180199953727424,0.00677990005351603,0.014726100023835897,0.0241692999843508,577.5109826554238,2.2647489515898975,1.7315688013446098,0.0004415500443428755,0.00043189991265535355,0.0005633999826386571,6.274482165021603e-05,0.13361333514766907,0.000431899912655;0.000438600080088;0.000563399982639;0.000444500008598,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,577.5109826554238,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,11,1000,255,24,147456,L2,840,811.3636363636364,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08473640005104244,0.00226969993673265,0.009247599984519184,0.015274600009433925,0.027262200019322336,573.5492456858123,2.2492127281796557,1.7435294484683113,0.00044460000935941935,0.00043649994768202305,0.00044700002763420343,4.93047024857193e-06,0.011125334834235697,0.000447000027634;0.000436499947682;0.000446800026111;0.000442399992608,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,573.5492456858123,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,12,1000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0440262000774965,0.002176899928599596,0.006387000088579953,0.01426349999383092,0.023303900030441582,595.5856585133342,2.3356300333856246,1.6790196098679422,0.00042815000051632524,0.0004244000883772969,0.000431500026024878,3.5237157213070723e-06,0.00823201841780556,0.000431500026025;0.000430600019172;0.000424400088377;0.000425699981861,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,595.5856585133342,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,12,1000,255,24,270336,L2,792,765.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08473640005104244,0.002239300054498017,0.010324799921363592,0.014992700074799359,0.028059300035238266,635.2764851972158,2.4912803341067282,1.5741177633696912,0.00040140002965927124,0.00039950001519173384,0.00041550002060830593,7.49644348289265e-06,0.01853490676755875,0.000402700039558;0.000415500020608;0.000399500015192;0.00040010001976,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,635.2764851972158,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,13,1000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0440262000774965,0.0021355999633669853,0.007561100064776838,0.014119300059974194,0.024275499978102744,638.5376011739771,2.5040690242116748,1.5660784864688622,0.00039935001404955983,0.000394199974834919,0.000417300034314394,1.0152360558099094e-05,0.025220122527006797,0.000398500007577;0.000394199974835;0.000417300034314;0.000400200020522,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,638.5376011739771,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,13,1000,255,24,491520,L2,740,725.7692307692308,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08473640005104244,0.0022542000515386462,0.010058899992145598,0.014382899971678853,0.027154600014910102,574.3890020654247,2.2525058904526456,1.740980409450975,0.00044395000440999866,0.0004311000229790807,0.0006093999836593866,8.554252618048073e-05,0.177437306564517,0.000431100022979;0.000609399983659;0.000454799970612;0.000433100038208,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,574.3890020654247,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,14,1000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0440262000774965,0.002168299979530275,0.006541499984450638,0.013110099942423403,0.022288099979050457,673.3563697470724,2.6406132146944024,1.485097705952677,0.00037869991501793265,0.00037150003481656313,0.0004000000189989805,1.301087021986655e-05,0.03403982263924628,0.000373599934392;0.000371500034817;0.000400000018999;0.000383799895644,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,673.3563697470726,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,14,1000,255,24,933888,L2,722,692.1428571428572,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08473640005104244,0.002411699970252812,0.009651500033214688,0.013192999991588295,0.025729999993927777,597.8197326800647,2.3443911085492735,1.6727450522868073,0.00042654998833313584,0.0003981000045314431,0.0004631999181583524,3.5323515456311695e-05,0.08241604650018772,0.000398100004531;0.000398200005293;0.000454899971373;0.000463199918158,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,597.8197326800647,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,15,1000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0440262000774965,0.00240470003336668,0.006861999980174005,0.015436299960128963,0.025171999935992062,595.6552205541434,2.335902825702523,1.6788235299435317,0.00042810000013560057,0.00042619998566806316,0.0004393999697640538,6.034058325554789e-06,0.014018024116140731,0.000439399969764;0.000428200000897;0.000427999999374;0.000426199985668,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,595.6552205541434,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,15,1000,255,24,1671168,L3,663,663.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08473640005104244,0.003185999928973615,0.010145800071768463,0.015877900063060224,0.029681900050491095,536.052184258283,2.102165428463855,1.8654900201249356,0.0004756999551318586,0.0004754000110551715,0.0004913000157102942,7.851719320268463e-06,0.016373952511420167,0.000475599896163;0.00049130001571;0.000475400011055;0.000475800014101,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,0,50000,97.99200110137463,110.07599998265505,104.03400054201484,536.052184258283,throughput scaled by row_probe/reference_probe,104.03400054201484
