profile,task,mode,backend,round_index,batch_size,input_width,output_width,processed_bits,block_width,lut_table_bytes,stream_chunk_size,stream_chunk_plan,active_input_bytes,l1_fit_active_input,warmups,repeats,timed,correctness_passed,skip_reason,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,samples_s,elapsed_s,affinity_status,seed
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,20,1000000,255,16,255000000,,,,,31875000.0,False,2,15,True,True,,7.227802899898961,7.107967999996617,7.541009200038388,0.11475848335009044,0.015877367567908453,35.28043079364611,0.1383546305633181,28.344325097642983,7.107968;7.13638739998;7.33377999999;7.2278028999;7.28779179999;7.1577770001;7.54100920004;7.21084800002;7.33353990002;7.23833620001;7.3074703;7.31004060002;7.13205230003;7.14224740001;7.1541405,123.7221053999383,psutil cpu_affinity set to 10,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,20,1000000,255,16,255000000,14,622592,,,31875000.0,False,2,15,True,True,,1.1122972999000922,1.0985246999189258,1.2236707999836653,0.04082907044577123,0.03670697613797907,229.2552539891128,0.899040211722011,4.361950195686636,1.22367079998;1.20517209999;1.18586990004;1.10368110007;1.10379349999;1.10955279996;1.1191296;1.10617699998;1.1122972999;1.1037182;1.11239160004;1.09852469992;1.10953939997;1.11662420002;1.15033009998,19.747860200004652,psutil cpu_affinity set to 10,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,20,3000000,255,16,765000000,,,,,95625000.0,False,2,15,True,True,,21.72857039992232,21.2866363999201,22.394135800073855,0.26883692297447437,0.012372508546417554,35.207102258450234,0.138067067680197,28.403359999898456,22.0419012001;22.0507571;22.3941358001;22.0020996;21.901657;21.6996291;21.6585837001;21.2866363999;21.5770066;21.7188448;21.7285703999;21.9043049;21.561234;21.5554035;21.8611114,372.5300272000022,psutil cpu_affinity set to 10,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,20,3000000,255,16,765000000,14,622592,,,95625000.0,False,2,15,True,True,,3.280246299924329,3.253337200032547,3.4990223000058904,0.07351141881302238,0.022410335106457766,233.21419492726739,0.9145654703030093,4.287903660031803,3.49902230001;3.45400899998;3.28024629992;3.39039650001;3.32783900003;3.26557399996;3.26857039996;3.28013710002;3.27862559992;3.27765960002;3.27818999998;3.28939549997;3.3017364;3.28514469997;3.25333720003,57.768161299987696,psutil cpu_affinity set to 10,42
bch_255_239_r16,parity,bulk,PackedBatchGF2Kernel.apply_many,20,1000000,239,16,239000000,,,,,29875000.0,False,2,15,True,True,,6.624966599978507,6.57267630007118,7.305885300040245,0.22813894513395533,0.034436240800775585,36.07565357397807,0.15094415721329738,27.71952552292262,6.580311;6.5966827001;6.57267630007;6.61970619997;6.60408329999;6.61528849998;6.73870629992;6.62496659998;6.64465510007;6.60121280001;6.62930210005;7.30588530004;7.0997887;6.97190789995;6.96165329998,114.70264999999199,psutil cpu_affinity set to 10,42
bch_255_239_r16,parity,bulk,PackedBlockLUTKernel.apply_many_packed,20,1000000,239,16,239000000,14,589824,,,29875000.0,False,2,15,True,True,,1.0991886999690905,1.042114199954085,1.3342055999673903,0.06852269641571193,0.06233933847540355,217.4330940690354,0.9097618998704411,4.599115899452261,1.05781939998;1.06059939996;1.10213130002;1.10293229995;1.11954079999;1.11554609996;1.10186689999;1.05528129998;1.33420559997;1.09275770001;1.09568749997;1.14069459995;1.09918869997;1.07810899999;1.04211419995,19.14081949996762,psutil cpu_affinity set to 10,42
bch_255_239_r16,parity,bulk,PackedBatchGF2Kernel.apply_many,20,3000000,239,16,717000000,,,,,89625000.0,False,2,15,True,True,,20.180677599972114,19.976179799996316,20.73909020004794,0.22223678145176123,0.011012354780994486,35.52903496168983,0.14865705004891142,28.145993863280495,20.6225931001;20.3174066;20.3393851001;20.1397095999;20.7390902;20.408845;20.3188218001;20.2808816;20.1109159;20.1496994999;19.9882111;20.1806776;20.0910705;20.0151502;19.9761798,347.7737004000228,psutil cpu_affinity set to 10,42
bch_255_239_r16,parity,bulk,PackedBlockLUTKernel.apply_many_packed,20,3000000,239,16,717000000,14,589824,,,89625000.0,False,2,15,True,True,,3.018899800023064,2.9974604999879375,3.041638800059445,0.013107675526504952,0.004341871673384062,237.50374225554694,0.9937395073453846,4.210459972138165,3.02359859995;3.0162819;3.02593270002;2.99746049999;3.01803479996;3.01274399995;3.00134120008;3.00937930006;3.01889980002;3.02148350002;3.04163880006;3.03922570008;3.03542969993;3.00470759999;3.02344779996,52.42152759991586,psutil cpu_affinity set to 10,42
