profile,task,backend,baseline_role,batch_size,input_width,output_width,processed_bits,block_width,packed_word_bits,chunked_online,chunk_size,build_init_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,median_runtime_s,min_runtime_s,max_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,samples_s,warmups,repeats,correctness_passed,timed,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter,source_file,affinity_status
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1,239,16,239,,16,False,1,2.537496999953873,0.0004842999624088,0.0033333000028505,0.0039588999934494,8.789997082203627e-05,8.669996168464422e-05,8.929998148232698e-05,0.0110978583121132,2.7189997649018944,0.0113765680539828,8.66999616846e-05;8.92999814823e-05;8.83000902832e-05;8.73999670148e-05;8.7899970822e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,2.668307563728164,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,239,16,239,,16,False,1,2.537496999953873,6.0999998822808266e-05,0.0005509000038728,0.0006944000488147,1.5400000847876072e-05,1.5300000086426735e-05,1.580000389367342e-05,0.0139688440761523,15.51947966502627,0.0649350613599425,1.58000038937e-05;1.53000000864e-05;1.54000008479e-05;1.54000008479e-05;1.57000031322e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,15.230139226146342,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,239,16,239,14.0,16,False,1,2.537496999953873,0.0001170000759884,0.0021137999137863,0.0023313999408856,5.410006269812584e-05,5.399994552135468e-05,6.280001252889633e-05,0.0696887283588323,4.417739796968471,0.0184842669329224,5.39999455214e-05;5.41000626981e-05;5.40999462828e-05;6.28000125289e-05;5.41999470443e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,4.33537680546994,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10,239,16,2390,,16,False,10,2.537496999953873,0.0013877999735996,0.0211180000333115,0.0226083999732509,0.0005843000253662,0.0005734999431297,0.0006154000293463,0.0286039352192263,4.090364361189129,0.0171144952351009,0.000615400029346;0.000584300025366;0.000575799960643;0.00057349994313;0.00059080007486,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,4.014104857327518,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,239,16,2390,,16,False,10,2.537496999953873,0.0001667999895289,0.0022751999786123,0.0025310000637546,6.54999166727066e-05,6.2700011767447e-05,6.590003613382578e-05,0.0219968390503039,36.48859603810607,0.1526719499502346,6.59000361338e-05;6.56000338495e-05;6.54999166727e-05;6.36000186205e-05;6.27000117674e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,35.80831379800172,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,239,16,2390,14.0,16,False,10,2.537496999953873,0.0001501999795436,0.0014469999587163,0.0016630999743938,4.12999652326107e-05,4.109996370971203e-05,4.130008164793253e-05,0.002169324988525,57.86929811051854,0.242130954437316,4.12999652326e-05;4.10999637097e-05;4.13000816479e-05;4.12999652326e-05;4.11999644712e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,56.790400591118846,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100,239,16,23900,,16,False,100,2.537496999953873,0.0072077000513672,0.2226169999921694,0.2299614999210462,0.0059054000303149,0.0057845000410452,0.0060765000525861,0.0231673023510404,4.047143271803971,0.0169336538569203,0.00605849991553;0.00590540003031;0.00580459996127;0.00578450004105;0.00607650005259,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,3.971689568732173,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,239,16,23900,,16,False,100,2.537496999953873,0.0011935000075027,0.0182572999037802,0.0196024000179022,0.0004865999799221,0.0004821000620722,0.000494800042361,0.0102370980103186,49.1163193303511,0.2055076122608832,0.000483499956317;0.000486599979922;0.000494800042361;0.00048849999439;0.000482100062072,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,48.200609673974135,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,239,16,23900,14.0,16,False,100,2.537496999953873,0.0006352000636979,0.0021918000420555,0.0029535999055951,6.360001862049103e-05,6.340001709759235e-05,6.390002090483904e-05,0.0034046363714152,375.7860535012447,1.5723265836872162,6.39000209048e-05;6.39000209048e-05;6.35999022052e-05;6.36000186205e-05;6.34000170976e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,368.7800130931997,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1000,239,16,239000,,16,False,1000,2.537496999953873,0.0789986999006941,2.2073934000218287,2.286837000050582,0.0639418999198824,0.0596763999201357,0.0772393000079318,0.1020642885621281,3.737768197370753,0.0156391974785387,0.0627719000913;0.0596763999201;0.0673418000806;0.0639418999199;0.0772393000079,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,3.668082388696648,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,239,16,239000,,16,False,1000,2.537496999953873,0.0118237999267876,0.1872795999515801,0.1994915000395849,0.0053992000175639,0.0053239000262692,0.0054093000944703,0.0072068126424037,44.26581701409751,0.1852126234899477,0.00539920001756;0.0054026999278;0.00540930009447;0.00532390002627;0.00534550007433,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,43.44053864145332,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,239,16,239000,14.0,16,False,1000,2.537496999953873,0.0057197000132873,0.0144495000131428,0.0205474999966099,0.0003715000348165,0.0003687000134959,0.0003948000958189,0.0328109870278288,643.3377593571744,2.691789788105332,0.000394800095819;0.000368899898604;0.000368700013496;0.000371500034817;0.000389200053178,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,631.3435666614027,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10000,239,16,2390000,,16,False,10000,2.537496999953873,0.6471011000685394,0.0,0.6501377000240609,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=1000",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,0.0,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,239,16,2390000,,16,False,10000,2.537496999953873,0.1069913000101223,1.886317800031975,1.9964934000745416,0.0565360999898985,0.0546109999995678,0.0583038000622764,0.027038038491099,42.27387457619167,0.1768781363020571,0.0547766999807;0.0546109999996;0.0565360999899;0.0565757000586;0.0583038000623,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,41.4857333699762,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,239,16,2390000,14.0,16,False,10000,2.537496999953873,0.0643441000720486,0.2971252000425011,0.3645344000542536,0.0082153999246656,0.0082035999512299,0.0088969999924302,0.0354890101387858,290.9170608754335,1.217226196131521,0.00889699999243;0.00821539992467;0.00841180002317;0.00821190001443;0.00820359995123,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,285.4932920450232,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100000,239,16,23900000,,16,False,100000,2.537496999953873,7.742499299929477,0.0,7.7758567000273615,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=1000",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,0.0,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,239,16,23900000,,16,False,100000,2.537496999953873,1.0390690999338403,18.29710039997008,19.368159999954518,0.5233862999593839,0.4796462999656796,0.5313552999868989,0.0405198387770796,45.6641681332788,0.1910634649927983,0.479646299966;0.527490100008;0.518175899982;0.523386299959;0.531355299987,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,44.81281932945617,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,239,16,23900000,14.0,16,False,100000,2.537496999953873,0.6179736000485718,3.0030656999442726,3.6518396000610656,0.0862602000124752,0.0853745999047532,0.0894341999664902,0.0183603146816081,277.0686828519236,1.1592831918490527,0.0866188000655;0.0858597999904;0.0853745999048;0.0862602000125;0.0894341999665,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,271.9030989517804,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1,255,16,255,,16,False,1,2.537496999953873,0.000224299961701,0.0018644999945536,0.0021764000412076,5.13000413775444e-05,5.0200033001601696e-05,5.149992648512125e-05,0.0124613463204901,4.970756224606503,0.0194931616651235,5.13000413775e-05;5.13999257237e-05;5.02000330016e-05;5.03000337631e-05;5.14999264851e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,4.8780829637346255,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,255,16,255,,16,False,1,2.537496999953873,4.000007174909115e-05,0.0003789999755099,0.000475600012578,1.070008147507906e-05,1.049996353685856e-05,1.100008375942707e-05,0.0169176403082565,23.83159423541828,0.0934572322957579,1.07000814751e-05;1.07999658212e-05;1.04999635369e-05;1.10000837594e-05;1.06999650598e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,23.38728527119292,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,255,16,255,14.0,16,False,1,2.537496999953873,7.930002175271511e-05,0.0014188999775797,0.0015505000483244,4.020007327198982e-05,4.009995609521866e-05,4.089996218681336e-05,0.0083328042968501,6.343272020294455,0.0248755765501743,4.08999621868e-05;4.03999583796e-05;4.0200073272e-05;4.00999560952e-05;4.00999560952e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,6.225009994124672,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10,255,16,2550,,16,False,10,2.537496999953873,0.0007865999359637,0.0143544999882578,0.0152441998943686,0.0003751999465748,0.0003497999859973,0.0006349999457597,0.2720734002170752,6.796376234267873,0.0266524558206583,0.00063499994576;0.000468099955469;0.000364000094123;0.000349799985997;0.000375199946575,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,6.66966667152089,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,255,16,2550,,16,False,10,2.537496999953873,0.0001666999887675,0.002377999946475,0.0026282999897375,6.620003841817379e-05,6.619992200285196e-05,6.950006354600191e-05,0.0215236470534334,38.51961510795668,0.1510573141488497,6.9500063546e-05;6.61999220029e-05;6.62000384182e-05;6.62000384182e-05;6.74999319017e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,37.801467168632506,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,255,16,2550,14.0,16,False,10,2.537496999953873,0.0001514999894425,0.0020731000695377,0.0023146999301388,4.0500075556337833e-05,4.0199956856668e-05,4.069996066391468e-05,0.0047523831719696,62.9628455001969,0.2469131196086152,4.06999606639e-05;4.06000763178e-05;4.01999568567e-05;4.03999583796e-05;4.05000755563e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,61.78898543894689,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100,255,16,25500,,16,False,100,2.537496999953873,0.0037673000479117,0.1278634000336751,0.1317588000092655,0.0031870000530034,0.0031833000248298,0.0035750999813899,0.0518770928247953,8.001254965769075,0.0313774704539963,0.00324370001908;0.00318419991527;0.003187000053;0.00318330002483;0.00357509998139,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,7.85208201194879,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,255,16,25500,,16,False,100,2.537496999953873,0.001288800034672,0.0190439999569207,0.0204893999034538,0.0005026999861001,0.0004987999564036,0.0005106000462546,0.0101301663529227,50.72608057505975,0.1989258061767048,0.000510600046255;0.0005026999861;0.000498799956404;0.000500099966303;0.000508100027218,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,49.78035902169338,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,255,16,25500,14.0,16,False,100,2.537496999953873,0.0007828000234439,0.0024860000703483,0.0034063999773934,6.390002090483904e-05,6.310001481324434e-05,7.510010618716478e-05,0.0782929555410449,399.0609023113626,1.56494471494652,6.33000163361e-05;6.39000209048e-05;6.31000148132e-05;6.40999060124e-05;7.51001061872e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,391.6209327307592,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1000,255,16,255000,,16,False,1000,2.537496999953873,0.0410244999220594,1.1760074000339955,1.2176408000523224,0.033266800106503,0.0318223000504076,0.034009400056675,0.0288794662489419,7.665299914137279,0.0300599996632834,0.0339517999673;0.0332668001065;0.0340094000567;0.0324354999466;0.0318223000504,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,7.52239040369146,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,255,16,255000,,16,False,1000,2.537496999953873,0.0119748000288382,0.197605499997735,0.2100483999820426,0.005744699970819,0.005583900026977,0.0059267999604344,0.0241909290651812,44.38874115189747,0.1740734947133234,0.00592679996043;0.00574469997082;0.00558390002698;0.00576009997167;0.0056048000697,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,43.5611710191719,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,255,16,255000,14.0,16,False,1000,2.537496999953873,0.0060162999434396,0.0182788000674918,0.0247024999698624,0.0004564999835565,0.0004488999256864,0.0004998000804334,0.0442784319785317,558.5980485986171,2.1905805827396745,0.000453099957667;0.000469000078738;0.000448899925686;0.000499800080433;0.000456499983557,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,548.1837171888326,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10000,255,16,2550000,,16,False,10000,2.537496999953873,0.3930742000229656,0.0,0.3963668000651523,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=1000",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,0.0,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,255,16,2550000,,16,False,10000,2.537496999953873,0.1111860000528395,1.9758666000561789,2.090518799959682,0.0571859000483527,0.0558009999804198,0.0583150000311434,0.0204080045199441,44.59141148156943,0.1748682803198801,0.0558009999804;0.055843600072;0.0583150000311;0.0579373000655;0.0571859000484,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,43.76006282511749,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,255,16,2550000,14.0,16,False,10000,2.537496999953873,0.0639610999496653,0.2940032000187784,0.3612420000135898,0.0082738999044522,0.0076060000574216,0.0087917000055313,0.0522856967668101,308.1980721845354,1.2086198909197468,0.00839030009229;0.00827389990445;0.00812989997212;0.00879170000553;0.00760600005742,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,302.452121457284,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100000,255,16,25500000,,16,False,100000,2.537496999953873,3.96028210001532,0.0,3.990086499950849,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=1000",2,50000,91.54000086709856,90.79599985852838,91.16800036281349,0.0,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,255,16,25500000,,16,False,100000,2.537496999953873,1.1139657999156043,19.48264940001536,20.62949830002617,0.5589253000216559,0.5576898000435904,0.5654106999281794,0.0057895795420422,45.6232702277245,0.1789147852067628,0.557689800044;0.565410699928;0.558433099999;0.562339699944;0.558925300022,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,44.77268391196191,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,255,16,25500000,14.0,16,False,100000,2.537496999953873,0.6646594000048935,3.2168732000282034,3.915617300081067,0.0912633000407368,0.0896143000572919,0.0918676999863237,0.0095182715666264,279.4113295116183,1.095730703967131,0.0912633000407;0.0896143000573;0.0915311999852;0.0910891999956;0.0918676999863,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709856,90.79599985852838,91.16800036281349,274.2020700226483,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1,239,16,239,,16,False,1,2.537496999953873,0.0002723999787122,0.0020830000285059,0.0024580999743193,5.8399979025125504e-05,5.689996760338545e-05,6.660004146397114e-05,0.0733052997046981,4.092467223270314,0.0171232938212147,5.68999676034e-05;6.50000292808e-05;6.6600041464e-05;5.79999759793e-05;5.83999790251e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",3,50000,90.6020007096231,98.2340006157756,94.41800066269934,4.159338802372671,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
