snr_db,h,batch_blocks,max_blocks,window_blocks,total_blocks,emitted_blocks,measurement_blocks,flush_blocks,total_bits,input_total_bits,pre_fec_errors,post_fec_errors,pre_fec_ber,post_fec_ber,elapsed_sec,avg_sec_per_input_block_3552bits,measurement_bits_per_sec,input_bits_per_sec,codec_init_sec,tx_gen_sec,channel_sec,decode_sec,flush_sec,batch_elapsed_sec,target_post_ber,min_post_errors,codec_mode,stop_reason,backend,block_width,external_backend_init_sec,common_table_init_sec,point_wall_sec
13.7,10,16,500000,101,112,12,12,100,49152,458752,570,508,0.0115966796875,0.010335286458333334,0.35453329992014915,0.003165475892144189,138638.599000631,1293960.2573392226,0.0013180999085307121,0.0681756999110803,0.15822029998525977,0.12322040006984025,0.003355700056999922,0.34964489995036274,1e-09,200,batched,target_errors_reached,syndrome_lut,,0.0,3.394540000008419,0.35534730006475
13.95,10,16,500000,101,112,12,12,100,49152,458752,454,348,0.009236653645833334,0.007080078125,0.394876999896951,0.0035256874990799198,124474.20339201052,1161759.2316587649,0.001586100086569786,0.06354330002795905,0.16900039999745786,0.15829499997198582,0.0022135000908747315,0.39086639997549355,1e-09,200,batched,target_errors_reached,syndrome_lut,,0.0,3.4191435999237,0.39557079994119704
14.2,10,16,500000,101,112,12,12,100,49152,458752,413,302,0.008402506510416666,0.006144205729166667,0.3782558999955654,0.0033772848213889767,129943.77615941019,1212808.5774878284,0.001376299886032939,0.06299560004845262,0.16408880008384585,0.14729399990756065,0.002179599949158728,0.37441120005678385,1e-09,200,batched,target_errors_reached,syndrome_lut,,0.0,3.2984085000352934,0.37894279998727143
14.45,10,16,500000,101,128,28,28,100,114688,524288,803,221,0.007001604352678571,0.0019269670758928572,0.5763173999730498,0.004502479687289451,199001.45302807644,909720.9281283494,0.0018079999135807157,0.07051600003615022,0.17194130003917962,0.32959410012699664,0.0020279999589547515,0.5720884001348168,1e-09,200,batched,target_errors_reached,syndrome_lut,,0.0,3.518259699922055,0.5769379999255762
