profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_231_r24,syndrome,natural,11,1000,255,24,147456,L2,840,811.3636363636364,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.09283939993474633,0.0027690998977050185,0.011720600072294474,0.024979100096970797,0.04004690004512668,465.24358350203045,1.8244846411844329,2.149411696283256,0.0005480999825522304,0.000517000094987452,0.0009269000729545951,0.00011238581673874534,0.1936106441290533,0.000551699893549;0.000553000019863;0.000549399992451;0.00055620004423;0.000544699956663;0.000533399987034;0.000517000094987;0.000532999983989;0.000520800007507;0.000522799906321;0.000761500094086;0.000926900072955;0.000527299940586;0.000548099982552;0.000561300083064,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_511_484_r27,syndrome,natural,11,1000,511,27,385024,L2,1786,1765.2727272727273,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,1.5402650999603793,0.005559299956075847,0.028021300095133483,0.04871670005377382,0.0831894000293687,468.2059546863458,0.9162543144546885,2.1358122210767405,0.0010914000449702144,0.0009917999850586057,0.001283799996599555,6.385145026587921e-05,0.05842565480404486,0.00107899995055;0.00108550000004;0.00102329999208;0.00106809998397;0.00110650004353;0.00109799997881;0.00104629993439;0.000991799985059;0.00107350002509;0.0012837999966;0.00109140004497;0.00109319994226;0.00112480006646;0.00110909994692;0.00111870002002,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_1023_993_r30,syndrome,natural,11,1000,1023,30,761856,L2,3813,3813.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,3.293710199999623,0.011270100018009543,0.06016960006672889,0.11685260001104325,0.18995869997888803,451.4762297843915,0.4413257378146544,2.214956035398726,0.002265900024212897,0.0021863000001758337,0.0037611000007018447,0.000643883698557236,0.23783710146693712,0.00353830005042;0.0037611000007;0.0035108999582;0.00359610002488;0.00346979999449;0.00228449993301;0.00226400000975;0.00226590002421;0.00224629999138;0.0022191000171;0.00256399996579;0.0022459999891;0.00220380001701;0.00218630000018;0.00225259992294,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,12,1000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0387544999830425,0.0027938999701291323,0.008233800064772367,0.02833699993789196,0.03994359995704144,484.6065686730867,1.9004179163650459,2.0635296024528205,0.0005262000486254692,0.0005070000188425183,0.0005543999141082168,1.2264296010260911e-05,0.023192400578958102,0.000538000022061;0.000544299953617;0.000528000062332;0.000519699999131;0.00052240001969;0.000540899927728;0.000525700044818;0.000507000018843;0.0005203000037;0.000554399914108;0.000526200048625;0.00052170001436;0.000527699943632;0.000538800028153;0.000516999978572,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,natural,12,1000,255,24,270336,L2,792,765.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.09283939993474633,0.003087499993853271,0.012422500061802566,0.034332199953496456,0.05042790004517883,482.4976807158056,1.8921477675129632,2.072548822445028,0.0005284999497234821,0.0005141999572515488,0.00069500005338341,4.380559223779444e-05,0.08119865676913905,0.00052339991089;0.000533599988557;0.000528100063093;0.000540899927728;0.000517700100318;0.000522899907082;0.000695000053383;0.000528499949723;0.000517299980856;0.000535700004548;0.000533299986273;0.000533300102688;0.00052689993754;0.000541500048712;0.000514199957252,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_511_484_r27,syndrome,natural,12,1000,511,27,704512,L2,1677,1660.75,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,1.5402650999603793,0.006087400019168854,0.027647300041280687,0.05553509993478656,0.09020740003325045,481.6210911321263,0.9425070276558245,2.0763210299809387,0.0010610000463202596,0.0010371999815106392,0.0011428999714553356,2.603662940856653e-05,0.024447080266270124,0.00109110004269;0.00106779998168;0.00105810002424;0.00105129997246;0.00114289997146;0.00107070000377;0.00103719998151;0.00107470003422;0.0010445000371;0.00104220001958;0.00104479992297;0.00106629997026;0.00106100004632;0.0010511999717;0.00107150000986,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_1023_993_r30,syndrome,natural,12,1000,1023,30,1409024,L3,3612,3580.5,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,3.293710199999623,0.01140990003477782,0.06076369993388653,0.12127240002155304,0.1951276999898255,295.15291695506556,0.2885170253715206,3.388074257630465,0.003465999965555966,0.0021494999527931213,0.003585800062865019,0.0005990255336871347,0.1924073120912694,0.00214949995279;0.00218850001693;0.00217640004121;0.00216989999171;0.00307049998082;0.00346599996556;0.00346859998535;0.00346779997926;0.00358580006287;0.00350729993079;0.00344660005067;0.00346030003857;0.00354470009916;0.00350069999695;0.0034971999703,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,13,1000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0387544999830425,0.004780899966135621,0.009676199988462031,0.02476359996944666,0.04010850004851818,499.0214782739642,1.9569469736233889,2.003921761962713,0.0005110000493004918,0.0004523000679910183,0.0006580000044777989,4.70575292532924e-05,0.09181598642926103,0.000517799984664;0.000513100065291;0.000527399941348;0.000504800002091;0.00047990004532;0.00050339999143;0.000528899952769;0.00050750002265;0.000484599964693;0.0005110000493;0.000511199934408;0.000658000004478;0.000532599980943;0.000452300067991;0.000455299974419,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,natural,13,1000,255,24,491520,L2,740,725.7692307692308,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.09283939993474633,0.0027960999868810177,0.013839300023391843,0.025605499977245927,0.04277939989697188,487.1990575030271,1.9105845392275573,2.0525491266858342,0.0005234000273048878,0.0004290000069886446,0.0005793999880552292,4.713975139836987e-05,0.09251795955399392,0.000446300022304;0.000429000006989;0.000439899973571;0.00046430004295;0.000468099955469;0.000531100085936;0.00053379999008;0.000579399988055;0.000522800022736;0.000523400027305;0.000553100020625;0.0005458999658;0.000518599990755;0.000536700012162;0.000550400000066,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_511_484_r27,syndrome,natural,13,1000,511,27,1310720,L3,1600,1572.3076923076924,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,1.5402650999603793,0.005562999984249473,0.027421099948696792,0.05361179995816201,0.08752860000822693,480.1278038053362,0.9395847432589751,2.0827787769721446,0.0010642999550327659,0.0010233999928459525,0.0012521999888122082,5.389567881213166e-05,0.049868928900729546,0.00108250009362;0.00112979998812;0.00107739993837;0.00108930002898;0.00108439999167;0.00105600000825;0.00106429995503;0.00106250005774;0.00105530000292;0.00125219998881;0.00102339999285;0.00109330005944;0.00105059996713;0.00104380003177;0.00104639993515,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_1023_993_r30,syndrome,natural,13,1000,1023,30,2588672,L3,3397,3383.769230769231,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,3.293710199999623,0.018238099990412593,0.06553000002168119,0.10963730001822114,0.19530329992994666,424.11177452194113,0.4145765146842044,2.3578689866066562,0.0024120999732986093,0.0022794000105932355,0.0036545000039041042,0.0005127471501486454,0.1887070135321793,0.00261890003458;0.003267699969;0.00240420002956;0.0024120999733;0.00319860002492;0.0036545000039;0.00361970008817;0.0031866999343;0.00235480000265;0.00233469996601;0.00232680002227;0.00227940001059;0.00253159995191;0.00228350004181;0.00228420004714,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,14,1000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0387544999830425,0.0030267999973148108,0.008833499974571168,0.02792519994545728,0.04040659999009222,533.249650220914,2.0911750989055453,1.8752942446107959,0.0004782000323757529,0.0004477000329643488,0.0005120999412611127,1.748784444639826e-05,0.036438070181709824,0.000447700032964;0.000471899984404;0.00050680001732;0.000486399978399;0.000472799991257;0.000452300067991;0.000490000005811;0.000471899984404;0.000488899997436;0.000483999960124;0.000478200032376;0.00047299999278;0.000492600025609;0.000470399972983;0.000512099941261,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,natural,14,1000,255,24,933888,L2,722,692.1428571428572,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.09283939993474633,0.003376999986357987,0.013376399991102517,0.029423399944789708,0.04675049998331815,532.2479213536931,2.08724675040664,1.8788236832501841,0.00047910003922879696,0.00047309999354183674,0.0004910000134259462,5.4079139968919425e-06,0.011266800473955238,0.000475300010294;0.000473099993542;0.000475900014862;0.000481300055981;0.000474400003441;0.000477099907584;0.000476100016385;0.000487899989821;0.00048400007654;0.00048369995784;0.000479100039229;0.000484099960886;0.00048229994718;0.000474500004202;0.000491000013426,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_511_484_r27,syndrome,natural,14,1000,511,27,2424832,L3,1517,1496.5,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,1.5402650999603793,0.0055559000466018915,0.026401199982501566,0.04592950001824647,0.0788828000659123,529.1498290010006,1.0355182563620364,1.8898239122328226,0.0009657000191509724,0.0008171999361366034,0.0016900000628083944,0.00029326685501058434,0.27334544013141393,0.000829600030556;0.000854599988088;0.000999599928036;0.000891400035471;0.000981700024568;0.000886900001206;0.000896699959412;0.000979700009339;0.000965700019151;0.000817199936137;0.000943799968809;0.00128000008408;0.00142390001565;0.00165239989292;0.00169000006281,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_1023_993_r30,syndrome,natural,14,1000,1023,30,4849664,L3,3256,3215.142857142857,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,3.293710199999623,0.01680880005005747,0.06399169994983822,0.10540050000417978,0.18890180008020252,454.081397794904,0.4438723341103656,2.2022483300486853,0.002252900041639805,0.0021750000305473804,0.002534099970944226,9.297228539665477e-05,0.04071125170914541,0.00225290004164;0.00219629995991;0.00217500003055;0.00224459997844;0.00253409997094;0.00231240002904;0.00226069998462;0.00223340000957;0.00223119999282;0.00221169996075;0.00240660004783;0.00235019996762;0.0022649000166;0.00224289996549;0.00233859999571,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,15,1000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0387544999830425,0.003539699944667518,0.008628600044175982,0.03270189999602735,0.045541200088337064,313.8075246129004,1.2306177435800016,3.1866667353931595,0.0008126000175252557,0.0007741000736132264,0.00098840007558465,5.0689300306947145e-05,0.0616203378879841,0.000842399895191;0.000819400069304;0.00080809998326;0.00078699993901;0.000812600017525;0.000988400075585;0.00081119989045;0.000837600091472;0.000788199948147;0.000816300045699;0.000844799913466;0.000774100073613;0.000821099965833;0.000779199996032;0.000808699987829,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,natural,15,1000,255,24,1671168,L3,663,663.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.09283939993474633,0.006205500103533268,0.012135499971918762,0.02712069998960942,0.046288799960166216,465.583365969443,1.8258171214487957,2.1478430568879725,0.000547699979506433,0.0004566999850794673,0.003481500083580613,0.0007625430824967148,1.0466346031421816,0.000546999974176;0.000555800041184;0.000553599908017;0.000547300092876;0.000548599986359;0.000554199912585;0.00348150008358;0.000590899959207;0.000502799986862;0.000456699985079;0.000474800006486;0.000468199956231;0.000540600041859;0.000547699979506;0.000558800064027,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_511_484_r27,syndrome,natural,15,1000,511,27,4587520,L3,1470,1430.8000000000002,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,1.5402650999603793,0.007428700104355812,0.027383899898268282,0.05203110002912581,0.08788100001402199,441.65943404368136,0.8643041762107269,2.264188021173566,0.0011570000788196921,0.001116700004786253,0.001553199952468276,0.00010670616258252888,0.0904115841774735,0.00111670000479;0.00111690000631;0.00113069999497;0.00117880001199;0.00115839997306;0.00118330004625;0.00118759996258;0.00118689995725;0.00115700007882;0.00155319995247;0.00119430001359;0.00114700000267;0.00112969998736;0.00113690004218;0.00112599995919,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_1023_993_r30,syndrome,natural,15,1000,1023,30,9043968,L3,3105,3069.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,3.293710199999623,0.021112299989908934,0.059786800062283874,0.12057849997654557,0.20336949999909848,372.58259014135996,0.36420585546565004,2.683968672880271,0.0027456999523565173,0.002620500046759844,0.002905300003476441,7.735162857363642e-05,0.02807674815939153,0.00262050004676;0.00287319999188;0.00266030000057;0.00278360000812;0.00276569998823;0.00277030002326;0.00290530000348;0.00274910009466;0.00274569995236;0.00272460002452;0.00274049991276;0.00271050003357;0.00285699998494;0.00268510007299;0.0027336999774,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,16,1000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0387544999830425,0.0038886999245733023,0.008527799975126982,0.023770399973727763,0.03680779994465411,495.04942756486577,1.941370304175944,2.020000315764371,0.0005151000805199146,0.0004949999274685979,0.0005510000046342611,1.5079441274315535e-05,0.02931842086705367,0.000504600000568;0.000551000004634;0.000525500043295;0.000532799982466;0.000518999993801;0.000520500005223;0.000514199957252;0.00050160009414;0.000503999995999;0.000520400004461;0.00051510008052;0.000499999965541;0.00049610005226;0.000515199964866;0.000494999927469,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,natural,16,1000,255,24,3145728,L3,640,637.5,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.09283939993474633,0.005018000025302172,0.013636999996379018,0.026801100000739098,0.04603339999448508,481.04134752776093,1.8864366569716116,2.078823380026163,0.0005300999619066715,0.0003793999785557389,0.0007659000111743808,7.940174598283932e-05,0.14991078499111443,0.000527799944393;0.000530199962668;0.000765900011174;0.000458399998024;0.000379399978556;0.000525600044057;0.000530099961907;0.000504900002852;0.000496400054544;0.000547199975699;0.000550099997781;0.00054999999702;0.00054999999702;0.000537300016731;0.000491600017995,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_511_484_r27,syndrome,natural,16,1000,511,27,8388608,L3,1376,1373.3125,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,1.5402650999603793,0.010731599992141128,0.029967500013299286,0.0611059000948444,0.10284900001715869,298.7605264194175,0.5846585644215607,3.347162397873612,0.0017103999853134155,0.001025600009597838,0.001879099989309907,0.0002859113958996703,0.18021745950923435,0.00167349993717;0.00183199997991;0.00178819999564;0.00187909998931;0.00157320010476;0.00157300010324;0.00180889992043;0.001730900025;0.0017569999909;0.00171039998531;0.00180910003837;0.00139300001319;0.00109489995521;0.0010256000096;0.00114840001334,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_1023_993_r30,syndrome,natural,16,1000,1023,30,16777216,L3,2944,2941.125,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,3.293710199999623,0.019138699979521334,0.06518759997561574,0.15046440006699413,0.23659939994104207,266.6562407815036,0.26066103693206605,3.7501466197425084,0.0038363999919965863,0.002070800052024424,0.004175500012934208,0.0007443307828927596,0.2192626104102624,0.00262559996918;0.00207080005202;0.00256299995817;0.00249630003236;0.00240389991086;0.00346070004161;0.00386789999902;0.00417550001293;0.00402110000141;0.003836399992;0.00393759994768;0.0041016000323;0.00399170001037;0.003990600002;0.00337779999245,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,17,1000,255,16,3932160,L3,495,495.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0387544999830425,0.0036837999941781163,0.010685599991120398,0.02612940000835806,0.041091399965807796,473.1860944854266,1.8556317430801041,2.1133334467224048,0.0005389000289142132,0.0004945999244228005,0.0009629999985918403,0.00012186170591721916,0.2107580428727837,0.000538300024346;0.0005458999658;0.000539500033483;0.000535300001502;0.000545999966562;0.000538900028914;0.000534099992365;0.000536500010639;0.000962999998592;0.000559799955226;0.000534899998456;0.000757100060582;0.000506700016558;0.000494599924423;0.000542500056326,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,natural,17,1000,255,24,5898240,L3,615,615.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.09283939993474633,0.006251799990423024,0.011634700000286102,0.03672859992366284,0.055246499949134886,306.4535758659728,1.2017787288861679,3.263136992851893,0.0008320999331772327,0.0007923000957816839,0.000969999935477972,4.329451909479465e-05,0.05161154848964207,0.000810900004581;0.000832099933177;0.000792300095782;0.000969999935478;0.000873300014064;0.000831400044262;0.000866499962285;0.000850699958391;0.000837399973534;0.000849900068715;0.000835299957544;0.000807699980214;0.000810900004581;0.000809299992397;0.000805099960417,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_511_484_r27,syndrome,natural,17,1000,511,27,16252928,L3,1364,1322.5882352941176,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,1.5402650999603793,0.01659100002143532,0.026705099968239665,0.0553617998957634,0.10002580005675554,420.47233189125717,0.8228421367734975,2.3782777703875664,0.0012152999406680465,0.0011133000953122973,0.0013104000827297568,6.370628604457986e-05,0.052354445742472736,0.00122550001834;0.00130349991377;0.00112760008778;0.00111330009531;0.0011577999685;0.00119260000065;0.00118889997248;0.00116540002637;0.00121529994067;0.00123180006631;0.00122909992933;0.00119450001512;0.00129020004533;0.00130649993662;0.00131040008273,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_1023_993_r30,syndrome,natural,17,1000,1023,30,31981568,DRAM,2867,2828.294117647059,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,3.293710199999623,0.026967299985699356,0.06291099998634309,0.16499690001364797,0.2567896000109613,256.64826357222717,0.2508780680080422,3.8963832682178867,0.003986000083386898,0.0025819999864324927,0.004258699947968125,0.0006219873559296952,0.16860656101222535,0.00409970001783;0.00410020002164;0.00384909997229;0.00258199998643;0.00277510005981;0.00272469990887;0.00273579999339;0.00410660007037;0.0040311999619;0.00397910003085;0.00425869994797;0.00405750004575;0.00398600008339;0.00407059991267;0.00397850002628,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,18,1000,255,16,7864320,L3,510,481.66666666666663,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.0387544999830425,0.010254000080749393,0.009803699911572039,0.03725479997228831,0.05833659996278584,315.7112866739982,1.238083477152934,3.167450902800934,0.0008076999802142382,0.0007791999960318208,0.0016347999917343259,0.0002144425059477543,0.2472795868728406,0.000794099993072;0.00163479999173;0.000901999999769;0.00084919994697;0.000791999977082;0.000804600073025;0.000819299952127;0.000797200016677;0.000799700035714;0.000813000020571;0.000809799996205;0.000819500070065;0.000779199996032;0.000807699980214;0.000785999931395,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,natural,18,1000,255,24,11796480,L3,630,595.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.09283939993474633,0.013812800054438412,0.011995299952104688,0.02474099991377443,0.05179880000650883,481.95052358516097,1.8900020532751411,2.0749017815379536,0.0005290999542921782,0.0005092000355944037,0.0006735998904332519,4.496145840115504e-05,0.08213438660243219,0.000509200035594;0.000530799967237;0.000525599927641;0.000513900071383;0.000523400027305;0.000673599890433;0.000520900008269;0.000524900038727;0.000529099954292;0.000536000006832;0.000527600059286;0.000619099941105;0.00053720001597;0.000561599968933;0.000578300096095,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_511_484_r27,syndrome,natural,18,1000,511,27,30408704,DRAM,1305,1277.5,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,1.5402650999603793,0.019430699991062284,0.027737800031900406,0.06627800001297146,0.11519409995526075,283.74701917313644,0.5552779240178795,3.524266097716506,0.0018008999759331346,0.0014414000324904919,0.002004800015129149,0.00013331952397462084,0.07352368844697542,0.00197929993737;0.00144140003249;0.00188999995589;0.00185620004777;0.00174810003955;0.00177319999784;0.00173659995198;0.00195679999888;0.00180089997593;0.00186029996257;0.001816800097;0.00177990004886;0.00178719998803;0.00176779995672;0.00200480001513,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_1023_993_r30,syndrome,natural,18,1000,1023,30,59768832,DRAM,2736,2728.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,3.293710199999623,0.046284800046123564,0.06329619989264756,0.1426428999984637,0.254927400033921,368.62208870938315,0.3603343975653794,2.7128054195048175,0.002775199944153428,0.0025778000708669424,0.004132700036279857,0.0004014081166206216,0.13703614929140057,0.0026420999784;0.00265519996174;0.00284490000922;0.00257780007087;0.00281129998621;0.00300889997743;0.00269829994068;0.00346020003781;0.00413270003628;0.00276110006962;0.00275079999119;0.00271539995447;0.00300730008166;0.00309700006619;0.00277519994415,30,15,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
