snr_db,h,batch_blocks,max_blocks,window_blocks,total_blocks,emitted_blocks,measurement_blocks,flush_blocks,total_bits,input_total_bits,pre_fec_errors,post_fec_errors,pre_fec_ber,post_fec_ber,elapsed_sec,avg_sec_per_input_block_3552bits,measurement_bits_per_sec,input_bits_per_sec,codec_init_sec,tx_gen_sec,channel_sec,decode_sec,flush_sec,batch_elapsed_sec,target_post_ber,min_post_errors,codec_mode,stop_reason,backend,block_width,external_backend_init_sec,common_table_init_sec,point_wall_sec
13.7,10,16,500000,101,112,12,12,100,49152,458752,570,508,0.0115966796875,0.010335286458333334,0.31435130001045763,0.0028067080358076574,156360.09775803325,1459360.9124083105,0.0014685000060126185,0.04711909976322204,0.15333230013493448,0.11009250010829419,0.0021294000325724483,0.31057189987041056,1e-09,200,batched,target_errors_reached,block_lut,14,0.005948300007730722,3.322176599991508,0.32086770003661513
13.95,10,16,500000,101,112,12,12,100,49152,458752,454,348,0.009236653645833334,0.007080078125,0.3296089000068605,0.0029429366072041114,149122.18692813496,1391807.0779959264,0.0013325000181794167,0.04888130002655089,0.15863429987803102,0.11841760016977787,0.002116299932822585,0.32596309995278716,1e-09,200,batched,target_errors_reached,block_lut,14,0.005841900012455881,3.623394099995494,0.3359787999652326
14.2,10,16,500000,101,112,12,12,100,49152,458752,413,302,0.008402506510416666,0.006144205729166667,0.35737919993698597,0.003190885713723089,137534.5851372061,1283656.127947257,0.0013683999422937632,0.05496999993920326,0.14608200010843575,0.15251190005801618,0.0022349999053403735,0.35358949995134026,1e-09,200,batched,target_errors_reached,block_lut,14,0.0060591999208554626,3.4543155999854207,0.3640911999391392
14.45,10,16,500000,101,128,28,28,100,114688,524288,803,221,0.007001604352678571,0.0019269670758928572,0.537602600059472,0.004200020312964625,213332.30156869162,975233.3785997331,0.001701400033198297,0.06392059999052435,0.18684510001912713,0.28256699990015477,0.0023218999849632382,0.5333653999259695,1e-09,200,batched,target_errors_reached,block_lut,14,0.010264200042001903,3.4557897000340745,0.5485970000736415
