profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_239_r16,syndrome,natural,6,100,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.003917399910278618,0.0013104000827297568,0.013180100009776652,0.018737000063993037,86.46997996819798,0.3390979606595999,11.56470720090118,0.0002949000336229801,0.00024229998234659433,0.00045779999345541,5.3083036430806356e-05,0.18182443332745646,0.000246800016612;0.000247600022703;0.000242299982347;0.000242399983108;0.000298100057989;0.000295399921015;0.000298200058751;0.00028159993235;0.000293200020678;0.000294900033623;0.000300099956803;0.000457799993455;0.000323400017805;0.000305199995637;0.000252199941315,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,6,1000,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.004528300021775067,0.008998199948109686,0.0416317000053823,0.0560077999252826,361.8047613601564,1.418842201412378,2.7639216140789142,0.0007048000115901232,0.00048719998449087143,0.002181299962103367,0.0005519289881471323,0.5370909503846016,0.000612300005741;0.000604300061241;0.000614800024778;0.000608299975283;0.00103689997923;0.00070480001159;0.000487199984491;0.000506700016558;0.00051269994583;0.00155950000044;0.0021812999621;0.00172500009649;0.00146850000601;0.00158030004241;0.00121180003043,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,6,10000,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.0031580000650137663,0.09206169995013624,0.4107216999400407,0.5123288000468165,236.74242546382854,0.928401668485602,4.22399997820749,0.0107711999444291,0.0060319999465718865,0.011996500077657402,0.002193933369030675,0.22729580557183568,0.00677570002154;0.00680570001714;0.0104279000079;0.0109154999955;0.0107467999915;0.00700630003121;0.00603199994657;0.00700070010498;0.0110615000594;0.0107711999444;0.0107772999909;0.0110042999731;0.0117342000594;0.0117293000221;0.0119965000777,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,6,100000,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.004698000033386052,0.9905690000159666,8.039347599959001,9.087542499997653,145.21210078206624,0.5694592187532009,6.886478431303711,0.17560519999824464,0.16407319996505976,0.20659910002723336,0.013680551447925043,0.07592112502504925,0.168205499998;0.164073199965;0.168055000016;0.175019899965;0.164996800013;0.198690599995;0.191931599984;0.169264700031;0.184304399998;0.170041499892;0.180440800032;0.198032799992;0.175605199998;0.1876529;0.206599100027,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,6,300000,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.002714599948376417,2.9606197000248358,26.6917650999967,29.79576179990545,138.53954686662775,0.5432923406534422,7.218155556425355,0.5521889000665396,0.5200339999282733,0.9935545999323949,0.13781828132256674,0.22325228606355446,0.860437799944;0.676940700039;0.993554599932;0.608216000022;0.619749899954;0.550073800026;0.542852399987;0.525988199981;0.528745700023;0.520033999928;0.552188900067;0.665461800061;0.5593352;0.522789199953;0.533443900058,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,7,100,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.0030967999482527375,0.0012553000124171376,0.008090500021353364,0.012766800005920231,158.87844728563812,0.6230527344534829,6.2941199205085345,0.00016050005797296762,0.00015840004198253155,0.00017460004892200232,6.172101912837907e-06,0.037435416981203735,0.000163299962878;0.000169500010088;0.000167499994859;0.000160299940035;0.000160500057973;0.000172399915755;0.000160400057212;0.000158400041983;0.000173699925654;0.000159900053404;0.000159499933943;0.000173200038262;0.000160000054166;0.000159899936989;0.000174600048922,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,7,1000,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.0031301999697461724,0.009927100036293268,0.028674600063823164,0.042411900009028614,392.247380155421,1.538225020217337,2.5494115463658873,0.0006500999443233013,0.0006203999510034919,0.0007878000615164638,4.318771324336485e-05,0.0652882063429707,0.000672699999996;0.000680700060911;0.000657199998386;0.000705499900505;0.000648700050078;0.000625899992883;0.000620399951003;0.000620600068942;0.000645500025712;0.000628899899311;0.000633900053799;0.00065679999534;0.000650099944323;0.000687699997798;0.000787800061516,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,7,10000,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.005207500071264803,0.0908077999483794,0.33340599993243814,0.43451809999533,413.0691867275331,1.6198791636373848,2.420901950887021,0.006173299974761903,0.005702499998733401,0.010972800082527101,0.0019486399310042798,0.2694009497279216,0.00614109996241;0.00570249999873;0.00610370002687;0.00617329997476;0.00607860006858;0.00603179994505;0.00584879994858;0.00631040008739;0.00634809990879;0.0109728000825;0.00988640007563;0.0105929999845;0.00978429999668;0.00595329992939;0.00657040008809,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,7,100000,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.006059099920094013,0.9699397999793291,7.491972699994221,8.517976899980567,162.378494755022,0.6367784108040079,6.158450979045501,0.15704049996566027,0.15139769995585084,0.1932919000973925,0.011338232462567925,0.07005015974760032,0.167523800046;0.15394410002;0.158927200013;0.153883700026;0.155808500014;0.157636699965;0.157040499966;0.193291900097;0.155324600055;0.165855600033;0.153773900005;0.177809900022;0.169050900033;0.156612499966;0.151397699956,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,7,300000,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.002665800042450428,3.099237499991432,22.360522000002675,25.596254700096324,158.06412154371063,0.6198593001714143,6.326546405557713,0.4839808000251651,0.4604082000441849,0.5423110999399796,0.024673441638348014,0.05021423509896206,0.496768099954;0.477241899935;0.516882500029;0.526679100003;0.465639699949;0.474931600038;0.479496499989;0.483980800025;0.460478299996;0.460408200044;0.504238500027;0.487062399974;0.54231109994;0.513126200065;0.481207399978,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,8,100,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.002558700041845441,0.0009108999511227012,0.005910000065341592,0.009726400021463633,197.06328717146874,0.772797204593995,5.07451192128892,0.00012940005399286747,0.0001284000463783741,0.00013550010044127703,1.717772325850218e-06,0.01324692023063869,0.000129699939862;0.000129400053993;0.000130199943669;0.00012850004714;0.00012850004714;0.000129899941385;0.000129800057039;0.000128799933009;0.000129400053993;0.000128699932247;0.000128400046378;0.000128799933009;0.000135500100441;0.000129799940623;0.000129700056277,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,8,1000,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.0024443999864161015,0.007799700018949807,0.040337700047530234,0.051216699997894466,275.25908140213613,1.0794473780475926,3.6329409911059867,0.0009263999527320266,0.0008850999874994159,0.0010760000441223383,4.664538838923559e-05,0.04959777895325212,0.000885099987499;0.000926500069909;0.000931899994612;0.00090550002642;0.000914499978535;0.000967799918726;0.000906500034034;0.00107600004412;0.000963500002399;0.000915499986149;0.000920799910091;0.000914700096473;0.000926399952732;0.000974799972028;0.000977599993348,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,8,10000,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.0047484999522566795,0.08899960003327578,0.37120639998465776,0.47117819997947663,380.080786927391,1.4905128899113373,2.6310196000279165,0.006709099980071187,0.0057969000190496445,0.011476300074718893,0.001795006334822854,0.23601838128367314,0.00613180000801;0.00642810005229;0.00579690001905;0.0065516999457;0.0114763000747;0.00979929999448;0.00718190008774;0.00590250000823;0.00922460004222;0.00708570005372;0.00626180006657;0.00965010002255;0.00942159991246;0.00645910005551;0.00670909998007,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,8,100000,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.003163499990478158,1.0029322999762371,6.8621975999558344,7.92027749994304,169.53299321644838,0.6648352675154838,5.898556859214224,0.1504131999099627,0.13413110002875328,0.16943580005317926,0.010887847317070392,0.07224932975203763,0.154413799988;0.138817899977;0.159128100029;0.15539119998;0.163927700021;0.15041319991;0.149871800095;0.14408680005;0.134131100029;0.140297899954;0.159939000034;0.161576600047;0.141070200014;0.137972599943;0.169435800053,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,8,300000,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.0026662000454962254,2.9859129999531433,21.143885100027546,24.27982980001252,163.7740740053227,0.6422512706091086,6.105972548301509,0.4671068999450654,0.4355229999637231,0.5857222001068294,0.04228106815706853,0.08753876840804445,0.479950300069;0.467106899945;0.478772200062;0.511305100052;0.480620799935;0.459297500085;0.449129000073;0.46455959999;0.462037499994;0.435522999964;0.460879300022;0.465197600075;0.473805099959;0.571067000041;0.585722200107,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,9,100,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.0029848000267520547,0.0010362999746575952,0.007432200014591217,0.01181450008880347,184.51518924733537,0.7235889774405309,5.4196080229446,0.0001382000045850873,0.0001330999657511711,0.00015600002370774746,5.27891883439972e-06,0.03803620990454912,0.00013579998631;0.000135999987833;0.000134500092827;0.000133099965751;0.000156000023708;0.000140899908729;0.000138200004585;0.000138400006108;0.000138100003824;0.000136999995448;0.000139800016768;0.000139300012961;0.000138800009154;0.000140700023621;0.000135199981742,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,9,1000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.004530700040049851,0.010996300028637052,0.0357812000438571,0.05221859994344413,350.6600904428009,1.3751376095796113,2.851764507153455,0.000727199949324131,0.0005580000579357147,0.0009682000381872058,0.00015778745244119556,0.2131917173611406,0.000727199949324;0.000591199961491;0.000593000091612;0.000597000005655;0.000822499976493;0.000944999977946;0.000895099947229;0.000879900064319;0.000847099930979;0.000968200038187;0.00090550002642;0.00061259989161;0.000558000057936;0.000573299941607;0.000586200039834,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,9,10000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.004194100038148463,0.0912663999479264,0.2952579000266269,0.3957064999267459,296.62890266404156,1.1632505986825157,3.371215653697065,0.008596599916927516,0.005677700042724609,0.010862700059078634,0.0018584157839264032,0.23135591983831394,0.00567770004272;0.00900440011173;0.0108627000591;0.0104294000193;0.00614399998449;0.00588339997921;0.00670389994048;0.00575060001574;0.00577010004781;0.00814569997601;0.00899999996182;0.0096637000097;0.00940079998691;0.00859659991693;0.00945770007093,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,9,100000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.005335800000466406,0.9841057000448927,7.809155100025237,8.84649659995921,149.07337747707467,0.5846014803022538,6.708105879963613,0.17105669993907213,0.12040110002271831,0.3672714999411255,0.08795646988186304,0.42589371405462206,0.122983500012;0.130571599933;0.120401100023;0.128516199999;0.149516899954;0.173451700015;0.156101500033;0.281247499981;0.323546000058;0.350711900042;0.27408620005;0.367271499941;0.200172199984;0.148197200033;0.171056699939,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,9,300000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.0029208000050857663,3.047813600045629,20.51069880009163,23.75217039999552,171.11111954004448,0.671023998196253,5.84415555627274,0.4470779000548646,0.41499340010341257,0.4805117999203503,0.01707226934880896,0.03821170835832206,0.470207400038;0.445145800011;0.449054300087;0.42993340001;0.459522300051;0.454358599964;0.455618100008;0.453625699971;0.422540800064;0.414993400103;0.441576600075;0.48051179992;0.437339100055;0.440211399924;0.447077900055,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,10,100,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.004672399954870343,0.0011332000140100718,0.009219600004144013,0.015449400059878826,131.3078746935257,0.5149328419353949,7.61568948042159,0.00019420008175075054,0.00018149998504668474,0.00029660004656761885,2.731528083975819e-05,0.13585185952185283,0.000199900008738;0.000194299966097;0.000199300004169;0.00019000004977;0.000190599937923;0.000207000062801;0.000194099964574;0.00020350003615;0.000190499937162;0.000181499985047;0.000184200005606;0.000190100050531;0.000296600046568;0.000200199894607;0.000194200081751,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,10,1000,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.004682699916884303,0.009791500051505864,0.031200599973089993,0.046552699990570545,465.2434846852602,1.8244842536676873,2.1494121528139303,0.0005481000989675522,0.0004859999753534794,0.0006681999657303095,4.5151138509771085e-05,0.08125677285229438,0.000516799977049;0.000543100060895;0.000557799939997;0.000548100098968;0.000524199916981;0.000525000039488;0.00066819996573;0.00056489999406;0.000485999975353;0.000536800012924;0.000534599996172;0.000555200036615;0.000615900033154;0.000549599993974;0.000608699978329,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,10,10000,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.002647699904628098,0.09257600002456456,0.3407189999707043,0.43968860001768917,281.72748655998083,1.1048136727842386,3.549529413016988,0.009051300003193319,0.005644200020469725,0.009480000007897615,0.0013386394948559854,0.1616543862965775,0.00733089994173;0.00942190003116;0.00910879997537;0.0094800000079;0.00907220004592;0.00843139993958;0.00599660002626;0.00638849998359;0.00564420002047;0.00757739995606;0.00932640000246;0.00910349993501;0.00902760005556;0.00905130000319;0.00925239990465,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,10,100000,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.005196599988266826,1.0616248999722302,6.707536099944264,7.827527200104669,180.78618597451535,0.7089654351941778,5.531396077690172,0.14105059998109937,0.12934179999865592,0.16842220001854002,0.012870456853589594,0.08845643606190477,0.129341799999;0.166620600037;0.139467699919;0.152413600008;0.131894799997;0.135227099992;0.159340300015;0.129830199992;0.135789499967;0.13990379998;0.146261999966;0.168422200019;0.154332899954;0.152610599995;0.141050599981,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,10,300000,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.003021499956957996,2.847855499945581,19.660172300064005,22.641868900042027,174.4609669250476,0.6841606546080298,5.7319411764444865,0.43849349999800324,0.4234668000135571,0.48416150000412017,0.019981380436363494,0.0447748046490016,0.465059299953;0.452744500013;0.484161500004;0.423466800014;0.478796699899;0.435917600058;0.44079309993;0.437716800021;0.441401000018;0.474541199976;0.434658699902;0.424375100061;0.438493499998;0.431768999901;0.430064200074,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,11,100,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.00292930006980896,0.0008336999453604221,0.00491889996919781,0.008971899980679154,242.16527229469773,0.9496677344890108,4.129411250937219,0.00010529998689889908,8.87999776750803e-05,0.00042310007847845554,8.352711383749907e-05,0.6785673341552828,0.000105299986899;0.000106199993752;0.000423100078478;0.000123500009067;0.000105699989945;0.000106299994513;0.000107700005174;0.00010950001888;0.000102799967863;0.000100899953395;9.04999906197e-05;9.61000332609e-05;9.05999913812e-05;8.93999822438e-05;8.87999776751e-05,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,11,1000,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.0023737000301480293,0.008259000023826957,0.028624000027775764,0.03983109991531819,288.65746812876796,1.1319900710932076,3.4643136257050084,0.0008833999745547771,0.00043029990047216415,0.0013306000037118793,0.0003369432351772268,0.4067005065754467,0.000479100039229;0.000448500039056;0.000446300022304;0.000430299900472;0.000448200036772;0.000561299966648;0.00074210006278;0.00113949994557;0.000883399974555;0.000889900024049;0.00116750004236;0.00133060000371;0.0011701999465;0.00108600000385;0.00120429997332,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,11,10000,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.0035376999294385314,0.09334700007457286,0.3249041000381112,0.4295789999887347,406.6402014754221,1.5946674567663612,2.459176432560472,0.006270899903029203,0.005760899977758527,0.00884949997998774,0.0007843553646536295,0.11983685217401725,0.00884949997999;0.00699729996268;0.00583819998428;0.00576089997776;0.00592580006924;0.00617519998923;0.00627089990303;0.00595840008464;0.00607059989125;0.00717640004586;0.00660750002135;0.00689520000014;0.0062150999438;0.00646880001295;0.00696809997316,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,11,100000,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.004837899934500456,0.9498463000636548,6.966633300064132,7.964104000013322,151.4189739090606,0.5937998976825906,6.604192157586415,0.1684069000184536,0.1420466999989003,0.2831043000333011,0.039949470564666904,0.224839610780596,0.14693129994;0.256099999999;0.283104300033;0.191258299979;0.168406900018;0.16957820009;0.162789799972;0.142046699999;0.171713599935;0.148942500004;0.149370200001;0.174924199935;0.161645999993;0.18003040005;0.158355499967,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,11,300000,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.0029728999361395836,3.275762500008568,20.92453740001656,24.367235700017773,165.34484453447067,0.6484111550371399,6.047966011976397,0.4626693999161944,0.4149184999987483,0.5482721000444144,0.033543642661212,0.07201659976561176,0.548272100044;0.442845700076;0.468104299973;0.481592700002;0.461211899994;0.458853099961;0.471159599954;0.432032800047;0.462669399916;0.508223599987;0.489027000032;0.425536599942;0.448301000055;0.414918499999;0.473899799981,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,12,100,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.003205499961040914,0.0013536999467760324,0.007010399946011603,0.01196679996792227,230.97845059515274,0.9057978454711871,4.329408208529155,0.00011039990931749344,0.00010859989561140537,0.00014180003199726343,8.12839625558736e-06,0.07210713064350273,0.000111800036393;0.000109900021926;0.000111999921501;0.000141800031997;0.000112800044008;0.000110100023448;0.000112699926831;0.000110400025733;0.000110000022687;0.000110399909317;0.000110500026494;0.00010950001888;0.000110100023448;0.000110300024971;0.000108599895611,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,12,1000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.002860100008547306,0.009450200013816357,0.040282599977217615,0.05332639999687672,276.1832420902709,1.0830715376089053,3.6207844923232115,0.000923300045542419,0.0007451999699696898,0.0012414999073371291,0.00013588810352136514,0.14357916106765073,0.000992899993435;0.00097289995756;0.000903000007384;0.00123499997426;0.000965200015344;0.000923300045542;0.000934500014409;0.00124149990734;0.000834800070152;0.00074519996997;0.000992099987343;0.000871299998835;0.000865999958478;0.0008665000787;0.000852299970575,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
