profile,task,mode,backend,round_index,batch_size,input_width,output_width,processed_bits,block_width,lut_table_bytes,stream_chunk_size,stream_chunk_plan,active_input_bytes,l1_fit_active_input,warmups,repeats,timed,correctness_passed,skip_reason,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,samples_s,elapsed_s,affinity_status,seed
bch_255_239_r16,parity,bulk,PackedBlockLUTKernel.apply_many_packed,6,100,239,16,23900,14,589824,,,2987.5,True,10,15,True,True,,8.559995330870152e-05,8.41999426484108e-05,9.31998947635293e-05,2.2136333068277017e-06,0.025860216288256768,279.20575977195637,1.1682249362843364,3.5815880045481805,8.57999548316e-05;8.68999632075e-05;8.66000773385e-05;9.31998947635e-05;8.49000643939e-05;8.84999753907e-05;8.55999533087e-05;8.49000643939e-05;8.53999517858e-05;8.4700062871e-05;8.51999502629e-05;8.52000666782e-05;8.64999601617e-05;8.41999426484e-05;8.72000819072e-05,0.005878099938854575,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBatchGF2Kernel.apply_many,6,100,239,16,23900,,,1000,100,2987.5,True,10,15,True,True,,0.0006566999945789576,0.0006235999753698707,0.002549199969507754,0.0004888032387439767,0.744332637093095,36.394091970905926,0.152276535443121,27.476987220876886,0.000641699996777;0.000635300064459;0.0006674999604;0.000676400028169;0.000686099985614;0.000678000040352;0.000666500069201;0.000656299991533;0.000653699971735;0.000651100068353;0.000658599892631;0.000648600049317;0.000656699994579;0.00254919996951;0.00062359997537,0.02325520000886172,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBlockLUTKernel.apply_many_packed,6,100,239,16,23900,14,589824,1000,100,2987.5,True,10,15,True,True,,8.020002860575914e-05,7.670000195503235e-05,8.379993960261345e-05,2.167211558173917e-06,0.02702257836873502,298.004881238705,1.2468823482791007,3.3556497324585415,7.82000133768e-05;7.73000065237e-05;7.6700001955e-05;7.68000027165e-05;7.6700001955e-05;7.7800010331e-05;7.84000148997e-05;8.37999396026e-05;8.0700032413e-05;8.02000286058e-05;8.08999175206e-05;8.06000316516e-05;8.1600039266e-05;8.09000339359e-05;8.0999918282e-05,0.006523200077936053,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,bulk,PackedBatchGF2Kernel.apply_many,6,300,239,16,71700,,,,,8962.5,True,10,15,True,True,,0.0019860999891534448,0.0019415999995544553,0.004258599947206676,0.0006597055122796162,0.332161278829073,36.100901460938736,0.15104979690769343,27.700139318737026,0.0020424000686;0.0019714999944;0.00199130002875;0.00198459997773;0.0019851999823;0.00198609998915;0.00198280008044;0.00425859994721;0.00194159999955;0.00201489997562;0.00199410005007;0.0019970999565;0.00196949997917;0.00194850005209;0.00332170003094,0.05931639997288585,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,bulk,PackedBlockLUTKernel.apply_many_packed,6,300,239,16,71700,14,589824,,,8962.5,True,10,15,True,True,,0.00018309999722987413,0.00017739995382726192,0.00019880000036209822,5.469649405579451e-06,0.029872471263407734,391.58930139132525,1.6384489597963399,2.5536959167346462,0.00018590001855;0.000185100012459;0.000191799947061;0.000181299983524;0.000198800000362;0.000184900010936;0.000178899965249;0.000182200106792;0.000177399953827;0.00018169998657;0.000182599993423;0.00018309999723;0.000188000034541;0.000189399928786;0.000180900096893,0.020764100016094744,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBatchGF2Kernel.apply_many,6,300,239,16,71700,,,1000,300,8962.5,True,10,15,True,True,,0.00191730004735291,0.0016592999454587698,0.003423199988901615,0.00041927228014646787,0.21867849047692325,37.39633767755416,0.15647003212365757,26.74058643448968,0.00202949997038;0.00175980001222;0.00168830004986;0.00165929994546;0.00170999998227;0.00195100007113;0.00195789989084;0.00194260000717;0.00191730004735;0.0034231999889;0.00188770005479;0.00177010009065;0.00188799994066;0.00197079998907;0.0019935000455,0.054661600035615265,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBlockLUTKernel.apply_many_packed,6,300,239,16,71700,14,589824,1000,300,8962.5,True,10,15,True,True,,0.0001727000344544649,0.00016109994612634182,0.00020220002625137568,1.1724338998860467e-05,0.0678884577869136,415.1707336161814,1.7371160402350687,2.4086476214011845,0.000161800067872;0.000163199962117;0.000161099946126;0.000172300031409;0.00017689995002;0.000174600048922;0.000202200026251;0.000186400022358;0.00017209991347;0.000165799981914;0.00016689999029;0.000172700034454;0.000183399999514;0.000186900026165;0.000187900033779,0.011660699965432286,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,bulk,PackedBatchGF2Kernel.apply_many,6,500,239,16,119500,,,,,14937.5,True,10,15,True,True,,0.003223199979402125,0.003119100001640618,0.005100199952721596,0.00059015402979251,0.18309569172371934,37.07495680183213,0.15512534226708005,26.97238476487134,0.00456759997178;0.00316679989919;0.00334840000141;0.00316850002855;0.00313409999944;0.00510019995272;0.00315370003227;0.00321280001663;0.00320059992373;0.00339099997655;0.00387480005156;0.0032394999871;0.00311910000164;0.0032231999794;0.00323000003118,0.09288859996013343,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,bulk,PackedBlockLUTKernel.apply_many_packed,6,500,239,16,119500,14,589824,,,14937.5,True,10,15,True,True,,0.00024209998082369566,0.00023630005307495594,0.0002738999901339412,1.1980685214214264e-05,0.0494865186418125,493.5977260032227,2.0652624518963294,2.025941262122976,0.000248800031841;0.000273699988611;0.000256099971011;0.000253400066867;0.000273899990134;0.000244299997576;0.000241099973209;0.000238699954934;0.000237700063735;0.000249000033364;0.000242099980824;0.000241799978539;0.000241099973209;0.000236300053075;0.000239599961787,0.014175600023008883,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBatchGF2Kernel.apply_many,6,500,239,16,119500,,,1000,500,14937.5,True,10,15,True,True,,0.0032868999987840652,0.0030226000817492604,0.005984000046737492,0.0007124753423284233,0.21676209881407765,36.356445296238725,0.15211901797589425,27.505439320368748,0.00326140003745;0.00367650005501;0.00302260008175;0.00327609991655;0.00598400004674;0.00340569997206;0.00336780003272;0.00337119994219;0.00320649996866;0.00330740003847;0.00328689999878;0.0032271000091;0.00329119991511;0.00321270001587;0.00308010005392,0.09127730003092438,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBlockLUTKernel.apply_many_packed,6,500,239,16,119500,14,589824,1000,500,14937.5,True,10,15,True,True,,0.00025759998243302107,0.00022929999977350235,0.000394799979403615,4.29234110030239e-05,0.16662815966683722,463.89754716334795,1.9409939211855562,2.155648388560846,0.000266399933025;0.000321400002576;0.000305900000967;0.000230900011957;0.000229299999774;0.00024600001052;0.000249700038694;0.000254199956544;0.000251200050116;0.000265799928457;0.000257599982433;0.000248200027272;0.000394799979404;0.000300500076264;0.000280099920928,0.012168400106020272,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,bulk,PackedBatchGF2Kernel.apply_many,6,700,239,16,167300,,,,,20912.5,True,10,15,True,True,,0.004842699971050024,0.004282600013539195,0.0077040999894961715,0.0008784060989663925,0.18138767716719215,34.546843909416296,0.14454746405613514,28.946204250149577,0.00488240004051;0.00480880006216;0.00490359996911;0.00484269997105;0.00428260001354;0.00486270000692;0.00441920000594;0.00479779997841;0.00653879996389;0.00476040004287;0.00469660002273;0.0047461000504;0.0077040999895;0.00499449996278;0.00493479997385,0.13319449999835342,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,bulk,PackedBlockLUTKernel.apply_many_packed,6,700,239,16,167300,14,589824,,,20912.5,True,10,15,True,True,,0.0003261999227106571,0.0003197999903932214,0.0003450000658631325,7.4460712466591854e-06,0.022826710640467967,512.8756580006824,2.1459232552329803,1.9497903329985482,0.000338599900715;0.000334299984388;0.00032300001476;0.000325700035319;0.000324500026181;0.000333099975251;0.000324600026943;0.000326199922711;0.000325000029989;0.000327900052071;0.000325199915096;0.000345000065863;0.000319799990393;0.000342299928889;0.000331000075676,0.013401400065049529,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBatchGF2Kernel.apply_many,6,700,239,16,167300,,,1000,700,20912.5,True,10,15,True,True,,0.004811500082723796,0.004600199987180531,0.006750000058673322,0.0005092812840988189,0.10584667470493196,34.77086087989658,0.14548477355605263,28.75971358472084,0.00499219994526;0.0047783999471;0.0047355000861;0.00468579994049;0.00479899998754;0.00478880002629;0.00487689999864;0.00484579999465;0.00480779993813;0.00675000005867;0.00500680005644;0.00486420001835;0.00460019998718;0.00486709992401;0.00481150008272,0.1320982000324875,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBlockLUTKernel.apply_many_packed,6,700,239,16,167300,14,589824,1000,700,20912.5,True,10,15,True,True,,0.00032190000638365746,0.0002921000123023987,0.00039109995122998953,2.3800260815684136e-05,0.0739368137424568,519.726612868106,2.174588338360276,1.924088501994366,0.000329200061969;0.000327100045979;0.000292100012302;0.000311999931;0.000318900099955;0.000321800005622;0.000312799937092;0.000348799978383;0.000323300017044;0.000328300055116;0.000319299986586;0.000321900006384;0.000318499980494;0.00039109995123;0.000365399988368,0.015662900055758655,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,bulk,PackedBatchGF2Kernel.apply_many,6,1000,239,16,239000,,,,,29875.0,True,10,15,True,True,,0.006805600016377866,0.006265999982133508,0.009217499988153577,0.0008359035401226501,0.12282584020674517,35.11813791948393,0.14693781556269428,28.475313876058017,0.00663849990815;0.00680560001638;0.00687619997188;0.00672529998701;0.00665850006044;0.00697689992376;0.00921749998815;0.00670889997855;0.006931800046;0.00829789997078;0.00674530002289;0.00626599998213;0.00686580000911;0.00848079996649;0.0066450999584,0.18068710004445165,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,bulk,PackedBlockLUTKernel.apply_many_packed,6,1000,239,16,239000,14,589824,,,29875.0,True,10,15,True,True,,0.000673700007610023,0.0005561999278143048,0.0007696999236941338,6.429412225990762e-05,0.09543434990893576,354.7573063682481,1.4843401940094063,2.8188284837239457,0.000769699923694;0.000714299967512;0.000702899997123;0.000702299992554;0.000681500067003;0.000679099932313;0.00067370000761;0.000654599978589;0.000669600092806;0.000740599934943;0.000610199989751;0.000593999982812;0.000586100039072;0.000567500013858;0.000556199927814,0.021484500030055642,psutil cpu_affinity set to 6,42
bch_255_239_r16,parity,stream_chunked,PackedBatchGF2Kernel.apply_many,6,1000,239,16,239000,,,1000,1000,29875.0,True,10,15,True,True,,0.006919099949300289,0.006459499942138791,0.009978799964301288,0.0011363691114291807,0.16423655096124154,34.542064972506935,0.14452746850421308,28.95020899288824,0.00655579997692;0.00917640002444;0.00737399992067;0.00866050005425;0.00688310002442;0.0099787999643;0.00722119992133;0.00891850003973;0.00712500000373;0.00683379999828;0.00655579997692;0.0069190999493;0.00646130007226;0.00683359999675;0.00645949994214,0.1889346999814734,psutil cpu_affinity set to 6,42
