profile,task,backend,baseline_role,batch_size,input_width,output_width,processed_bits,block_width,packed_word_bits,chunked_online,chunk_size,build_init_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,median_runtime_s,min_runtime_s,max_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,samples_s,warmups,repeats,correctness_passed,timed,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,affinity_status,normalization_reference_probe_ns_per_iter
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10000,255,16,2550000,,16,False,10000,3.231951200054027,0.5562963000265881,0.0,0.561059599975124,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=100",0,50000,114.59800181910396,139.39199969172478,126.99500075541437,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,255,16,2550000,,16,False,10000,3.231951200054027,0.13842200010549277,2.148688800050877,2.2920670999446884,0.060084850003477186,0.056858900003135204,0.07072499999776483,0.10126189216220562,42.439982788547,0.16643130505312548,0.0568589000031;0.0580678000115;0.0621018999955;0.0707249999978,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,32.51291329029227,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,255,16,2550000,14,16,False,10000,3.231951200054027,0.08166580006945878,0.3976591998944059,0.48411610000766814,0.011648150044493377,0.011326999985612929,0.011956400005146861,0.022567461420283534,218.91888327842273,0.8585054246212654,0.0117155000335;0.0115808000555;0.0113269999856;0.0119564000051,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,167.71191225741444,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100000,255,16,25500000,,16,False,100000,3.231951200054027,5.175186900072731,0.0,5.223994400002994,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=100",0,50000,114.59800181910396,139.39199969172478,126.99500075541437,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,255,16,25500000,,16,False,100000,3.231951200054027,1.2954753999365494,21.49068950000219,22.834758899989538,0.5636629000073299,0.557964599924162,0.5776191999902949,0.014973072601113146,45.23980556404971,0.17741100221195966,0.57761919999;0.562072800007;0.565253000008;0.557964599924,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,34.65783393226461,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,255,16,25500000,14,16,False,100000,3.231951200054027,0.6531606999924406,3.1033142999513075,3.789974999963306,0.09161440003663301,0.09074289991986006,0.09395520004909486,0.01637428274756022,278.34052277593423,1.0915314618664085,0.0939552000491;0.0923580999952;0.0907428999199;0.0908707000781,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,213.2343296951276,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1,239,16,239,,16,False,1,3.231951200054027,0.0002997999545186758,0.0026166000170633197,0.003029500017873943,7.200002437457442e-05,7.139996159821749e-05,7.269997149705887e-05,0.008661028770185741,3.319443320694191,0.013888884187004982,7.26999714971e-05;7.23999692127e-05;7.13999615982e-05;7.16000795364e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,3.319443320694191,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,239,16,239,,16,False,1,3.231951200054027,5.410006269812584e-05,0.0004260999849066138,0.0005535000236704946,1.2549979146569967e-05,1.2399978004395962e-05,1.27000967040658e-05,0.010290472964716468,19.043856344998076,0.07968140730124718,1.25999795273e-05;1.27000967041e-05;1.24999787658e-05;1.23999780044e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,19.043856344998076,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,239,16,239,14,16,False,1,3.231951200054027,0.00010039994958788157,0.0015484000323340297,0.0017186999320983887,4.420004552230239e-05,4.409998655319214e-05,4.429998807609081e-05,0.001847291181712193,5.407234250005597,0.022624411087889526,4.42999880761e-05;4.420010373e-05;4.41999873146e-05;4.40999865532e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,5.407234250005597,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10,239,16,2390,,16,False,10,3.231951200054027,0.0009573999559506774,0.020624600001610816,0.021690899971872568,0.0006041000015102327,0.0005909999599680305,0.0006291000172495842,0.02856798828930613,3.956298616164656,0.016553550695249608,0.000590999959968;0.00062910001725;0.000595699995756;0.000612500007264,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,3.956298616164656,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,239,16,2390,,16,False,10,3.231951200054027,0.00016389996744692326,0.002176700043492019,0.0024370999308303,6.305001443251967e-05,6.290001329034567e-05,6.440002471208572e-05,0.011124719769125215,37.90641479643018,0.1586042460101681,6.31000148132e-05;6.44000247121e-05;6.29000132903e-05;6.30000140518e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,37.90641479643018,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,239,16,2390,14,16,False,10,3.231951200054027,0.00015709991566836834,0.0015460000140592456,0.0019332000520080328,6.345001747831702e-05,4.0899962186813354e-05,7.720000576227903e-05,0.29933717672142074,37.667444312631474,0.1576043695089183,7.72000057623e-05;7.62999989092e-05;5.06000360474e-05;4.08999621868e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,37.667444312631474,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100,239,16,23900,,16,False,100,3.231951200054027,0.006692499970085919,0.2054138999665156,0.21225629991386086,0.0060591999790631235,0.005940500064752996,0.006279999972321093,0.02581403738907419,3.9444151179336764,0.01650382894532919,0.00594050006475;0.00614219997078;0.00627999997232;0.00597619998734,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,3.9444151179336764,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,239,16,23900,,16,False,100,3.231951200054027,0.001177600002847612,0.01756449998356402,0.018913800013251603,0.0005545999738387764,0.0005062000127509236,0.0005768000846728683,0.054479128323398206,43.09412392245765,0.18031014193496925,0.000506200012751;0.000552300014533;0.000576800084673;0.000556899933144,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,43.09412392245765,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,239,16,23900,14,16,False,100,3.231951200054027,0.0006874999962747097,0.0020963000133633614,0.0029146999586373568,6.114999996498227e-05,6.079999729990959e-05,6.140000186860561e-05,0.004090010708305103,390.84219155660514,1.6353229772242894,6.14000018686e-05;6.10999995843e-05;6.07999972999e-05;6.12000003457e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,390.84219155660514,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1000,239,16,239000,,16,False,1000,3.231951200054027,0.06741400004830211,0.0,0.06783779989928007,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=100",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,239,16,239000,,16,False,1000,3.231951200054027,0.012495100032538176,0.1773788999998942,0.19029920001048595,0.005168950010556728,0.005108800018206239,0.0052761000115424395,0.01555297858271182,46.23763037210303,0.1934628885862051,0.00511929998174;0.00521860003937;0.00527610001154;0.00510880001821,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,46.23763037210303,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,239,16,239000,14,16,False,1000,3.231951200054027,0.005776800098828971,0.0138382000150159,0.02002549997996539,0.00041529996087774634,0.0004024000372737646,0.00041820004116743803,0.017129479685063138,575.4876535381026,2.4078981319585875,0.000402400037274;0.000418200041167;0.000415000016801;0.000415599904954,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,575.4876535381026,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10000,239,16,2390000,,16,False,10000,3.231951200054027,0.6459008998936042,0.0,0.6490614999784157,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=100",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,239,16,2390000,,16,False,10000,3.231951200054027,0.10402189998421818,1.8151511000469327,1.9223461999790743,0.05482774996198714,0.05387599999085069,0.05810460005886853,0.03481876198092904,43.59106477389681,0.1823893923594009,0.0541665999917;0.0581046000589;0.0554888999322;0.0538759999909,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,43.59106477389681,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,239,16,2390000,14,16,False,10000,3.231951200054027,0.06179779989179224,0.258943900000304,0.32369690004270524,0.007308499945793301,0.007109600002877414,0.007583700004033744,0.03192257255514084,327.0164900768262,1.3682698329574319,0.0071498999605;0.00710960000288;0.00758370000403;0.00746709993109,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,327.0164900768262,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100000,239,16,23900000,,16,False,100000,3.231951200054027,6.5838778000324965,0.0,6.616168599925004,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=100",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,239,16,23900000,,16,False,100000,3.231951200054027,1.044716399977915,17.91120630002115,18.98679340002127,0.523592900019139,0.5214952999958768,0.6124475999968126,0.08215431186209576,45.64614989837787,0.19098807488861033,0.522468100069;0.612447599997;0.524717699969;0.521495299996,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,45.64614989837787,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,239,16,23900000,14,16,False,100000,3.231951200054027,0.610141099896282,2.8774075000546873,3.518439200008288,0.08300269994651899,0.08221080002840608,0.08437679999042302,0.011956124792644518,287.9424406121663,1.2047800862433735,0.0824857999105;0.0843767999904;0.0835195999825;0.0822108000284,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,287.9424406121663,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1,255,16,255,,16,False,1,3.231951200054027,0.0002253999700769782,0.0018292999593541026,0.002140199998393655,5.0449976697564125e-05,5.019991658627987e-05,5.070003680884838e-05,0.004718847317995496,5.054511749899622,0.019821614705488714,5.01999165863e-05;5.03000337631e-05;5.07000368088e-05;5.05999196321e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,5.054511749899622,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,255,16,255,,16,False,1,3.231951200054027,4.069996066391468e-05,0.0003638999769464135,0.00046609994024038315,1.0599964298307896e-05,1.0499963536858559e-05,1.070008147507906e-05,0.010896662355191123,24.056684798523936,0.09433994038636838,1.07000814751e-05;1.06999650598e-05;1.04999635369e-05;1.04999635369e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,24.056684798523936,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,255,16,255,14,16,False,1,3.231951200054027,8.130003698170185e-05,0.0018857999239116907,0.002034700009971857,6.195000605657697e-05,6.170000415295362e-05,6.210000719875097e-05,0.003329137368098041,4.116222357865738,0.016142048462218582,6.21000071988e-05;6.21000071988e-05;6.18000049144e-05;6.1700004153e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,4.116222357865738,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10,255,16,2550,,16,False,10,3.231951200054027,0.001460299943573773,0.01497030002065003,0.016590100014582276,0.00033710000570863485,0.0003309999592602253,0.0003559000324457884,0.03181555138769975,7.564520785573755,0.029664787394406884,0.000336299999617;0.00033099995926;0.000355900032446;0.0003379000118,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,7.564520785573754,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,255,16,2550,,16,False,10,3.231951200054027,0.00016089994460344315,0.002163599943742156,0.002412599977105856,6.235000910237432e-05,6.210000719875097e-05,7.87999015301466e-05,0.12451139004989124,40.89814960272227,0.16038490040283243,6.23000087216e-05;6.21000071988e-05;6.24000094831e-05;7.87999015301e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,40.89814960272227,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,255,16,2550,14,16,False,10,3.231951200054027,0.00016259995754808187,0.0013855999568477273,0.0016122000524774194,4.060007631778717e-05,4.029995761811733e-05,4.069996066391468e-05,0.004271978782137527,62.80776371060237,0.24630495572785244,4.06999606639e-05;4.06000763178e-05;4.02999576181e-05;4.06000763178e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,62.80776371060237,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100,255,16,25500,,16,False,100,3.231951200054027,0.0040055999998003244,0.11544309998862445,0.11957530002109706,0.003347249992657453,0.0032523999689146876,0.003546799998730421,0.03786227572882321,7.618194056594801,0.02987527081017569,0.00354679999873;0.00338509993162;0.00325239996891;0.00330940005369,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,7.6181940565948,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,255,16,25500,,16,False,100,3.231951200054027,0.0012883000308647752,0.018354999949224293,0.01983549993019551,0.0005039999959990382,0.0005021999822929502,0.0005577999399974942,0.05263889768172695,50.59523849688416,0.198412699987781,0.000503699993715;0.000502199982293;0.000504299998283;0.000557799939997,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,50.59523849688416,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,255,16,25500,14,16,False,100,3.231951200054027,0.0007034000009298325,0.002190000028349459,0.003043400007300079,6.905000191181898e-05,6.329989992082119e-05,6.92000612616539e-05,0.042919528972795384,369.2976002023148,1.4482258831463326,6.32998999208e-05;6.89000589773e-05;6.91999448463e-05;6.92000612617e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,369.2976002023148,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1000,255,16,255000,,16,False,1000,3.231951200054027,0.0406620999565348,0.0,0.04114560002926737,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=100",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,255,16,255000,,16,False,1000,3.231951200054027,0.011547599919140339,0.1917208000086248,0.20371130004059523,0.0056296499678865075,0.005591799970716238,0.005751400021836162,0.012615452722180504,45.29588899036516,0.17763093721711826,0.00575140002184;0.00559179997072;0.0056489999406;0.00561029999517,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,45.29588899036516,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,255,16,255000,14,16,False,1000,3.231951200054027,0.006151899928227067,0.013621099991723895,0.02018219989258796,0.0004215500084683299,0.00040879996959120035,0.00044350000098347664,0.034357978047035116,604.910437379715,2.3721977936459413,0.000419000047259;0.000443500000983;0.000424099969678;0.000408799969591,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,604.910437379715,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10000,255,16,2550000,,16,False,10000,3.231951200054027,0.39236719999462366,0.0,0.39576779992785305,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=100",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,255,16,2550000,,16,False,10000,3.231951200054027,0.1133222000207752,1.9190904999850318,2.035874899942428,0.05660404998343438,0.0561821999726817,0.05991220008581877,0.03060556371510694,45.04978002009181,0.17666580400036003,0.0599122000858;0.0562913999893;0.0561821999727;0.0569166999776,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,45.04978002009181,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,255,16,2550000,14,16,False,10000,3.231951200054027,0.06562200002372265,0.2708024000748992,0.33956509991548955,0.0077625500271096826,0.007583300000987947,0.008281099959276617,0.03936674795848968,328.50029836773496,1.288236464187196,0.0078464000253;0.00758330000099;0.00828109995928;0.00767870002892,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,328.50029836773496,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
