snr_db,h,batch_blocks,max_blocks,window_blocks,total_blocks,emitted_blocks,measurement_blocks,warmup_blocks_total,discard_blocks_total,dropped_measurement_blocks,flush_blocks,total_bits,input_total_bits,pre_fec_errors,post_fec_errors,pre_fec_ber,post_fec_ber,elapsed_sec,avg_sec_per_input_block_3552bits,measurement_bits_per_sec,input_bits_per_sec,codec_init_sec,tx_gen_sec,channel_sec,decode_sec,flush_sec,batch_elapsed_sec,target_post_ber,min_post_errors,codec_mode,stop_reason,backend,block_width,external_backend_init_sec,common_table_init_sec,point_wall_sec
13.9,18,16,50000,181,69300,51200,51200,13575,4525,0,4500,209715200,283852800,2099788,38,0.010012569427490235,1.811981201171875e-07,303.4590657999506,0.004378918698411986,691082.3357580972,935390.7396100808,31.475013499730267,44.88445100001991,121.81946419540327,1831.302221104619,0.17339079990051687,2029.6712879943661,1e-09,200,batched,max_blocks_reached,block_lut,14,0.016570999985560775,2.521543800015934,303.4785561999306
14.0,18,16,50000,181,69300,51200,51200,13575,4525,0,4500,209715200,283852800,1965192,0,0.009370765686035155,0.0,272.37360670010094,0.003930355075037532,769954.1910127457,1042145.0280699859,30.684731300221756,42.495258403010666,116.2964493954787,1723.3270344984485,0.16963890008628368,1912.989262202289,1e-09,200,batched,max_blocks_reached,block_lut,14,0.016726200003176928,0.0,272.39329830009956
