profile,task,mode,backend,round_index,batch_size,input_width,output_width,processed_bits,block_width,lut_table_bytes,stream_chunk_size,stream_chunk_plan,active_input_bytes,l1_fit_active_input,warmups,repeats,timed,correctness_passed,skip_reason,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,samples_s,elapsed_s,affinity_status,seed
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,100,255,16,25500,,,1000,100,3187.5,True,10,15,True,True,,0.0007020999910309911,0.0006913000252097845,0.0007689000340178609,1.8119681489883402e-05,0.02580783609365349,36.31961305476561,0.14242985511672787,27.533332981607494,0.00069130002521;0.000714999972843;0.000709100044332;0.000707699917257;0.00070620002225;0.000701099983416;0.000768900034018;0.000698899966665;0.000696100061759;0.000697599956766;0.000698399962857;0.00070340000093;0.000701699987985;0.000705400016159;0.000702099991031,0.019101300043985248,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,100,255,16,25500,14,622592,1000,100,3187.5,True,10,15,True,True,,9.029998909682035e-05,8.899997919797897e-05,9.929994121193886e-05,3.0684014849365127e-06,0.033980086992552665,282.39206067520894,1.107419845785133,3.541176043012563,9.04999906197e-05;8.95000994205e-05;9.62000340223e-05;9.00999875739e-05;9.02999890968e-05;8.9600100182e-05;8.9899986051e-05;9.59999160841e-05;9.03999898583e-05;9.00001032278e-05;9.06999921426e-05;9.07999929041e-05;8.8999979198e-05;9.92999412119e-05;8.96999845281e-05,0.006278499960899353,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,300,255,16,76500,,,,,9562.5,True,10,15,True,True,,0.0020444999681785703,0.001591400010511279,0.0021769999293610454,0.00017005515536009248,0.08317689313127911,37.41746206440555,0.14673514535061,26.725489780112028,0.00207119993865;0.00204629998188;0.00159140001051;0.00189109996427;0.00206990004517;0.00207189994399;0.00184770009946;0.00188909994904;0.00204449996818;0.001997900079;0.00217699992936;0.00164420006331;0.00179489993025;0.0020543000428;0.00206929992419,0.05313159991055727,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,4,300,255,16,76500,14,622592,,,9562.5,True,10,15,True,True,,0.00017879996448755264,0.00013689999468624592,0.00029509991873055696,4.005968442097484e-05,0.22404749651817543,427.852433971404,1.6778526822408,2.337254437745786,0.000187800033018;0.000178799964488;0.000177299953066;0.000175700057298;0.00017759995535;0.000184800010175;0.000244099996053;0.000198900001124;0.000181499985047;0.00019280007109;0.000166799989529;0.000295099918731;0.000145000056364;0.0001392000122;0.000136899994686,0.009602399892173707,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,300,255,16,76500,,,1000,300,9562.5,True,10,15,True,True,,0.0020711999386548996,0.001675299950875342,0.002595999976620078,0.00020638317506234746,0.09964425510575237,36.93511117506185,0.14484357323553668,27.074509002024833,0.00206259998959;0.0019864999922;0.00209460000042;0.00221139995847;0.00197300000582;0.00167529995088;0.00194440002088;0.00207960000262;0.00207829999272;0.00208400003612;0.00207119993865;0.00259599997662;0.00184839998838;0.00179750006646;0.00209789990913,0.054027599981054664,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,300,255,16,76500,14,622592,1000,300,9562.5,True,10,15,True,True,,0.00018530001398175955,0.00014220003504306078,0.00030399998649954796,3.897281331206322e-05,0.21032277588440765,412.84400554621897,1.6189961001812512,2.422222404990321,0.000185300013982;0.000187999918126;0.000193000072613;0.000193999963813;0.000178699963726;0.000186900026165;0.000190900056623;0.000181099982001;0.000193199957721;0.0003039999865;0.000153000000864;0.000142200035043;0.000143200042658;0.000145599944517;0.000158000038937,0.00999319995753467,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,500,255,16,127500,,,,,15937.5,True,10,15,True,True,,0.0033211999107152224,0.002673999988473952,0.00362099998164922,0.0003192915435322666,0.09613740579184436,38.38973968072364,0.15054799874793587,26.048626750707626,0.00329190003686;0.00349999999162;0.00332119991072;0.00349450006615;0.00345989991911;0.00346160004847;0.00362099998165;0.00267399998847;0.00331329996698;0.00275210000109;0.00325830001384;0.00351589999627;0.00289560004603;0.00361409992911;0.00284520001151,0.08765769994352013,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,4,500,255,16,127500,14,622592,,,15937.5,True,10,15,True,True,,0.0002036000369116664,0.00018540001474320889,0.000277700019069016,3.672745183687811e-05,0.18039020225135138,626.2277843069202,2.4557952325761576,1.596863034601305,0.000201000017114;0.000196499982849;0.000203600036912;0.000185899902135;0.000185400014743;0.000192400068045;0.000187799916603;0.00020070001483;0.000253300066106;0.00026329990942;0.000265100039542;0.000277700019069;0.000261300010607;0.000265399925411;0.000261700013652,0.011145299999043345,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,500,255,16,127500,,,1000,500,15937.5,True,10,15,True,True,,0.0035053000319749117,0.002867799950763583,0.003602099954150617,0.00023971239087774282,0.06838569842556019,36.37349123811395,0.14264114211025078,27.492549270391464,0.00350979994982;0.00341860007029;0.00286779995076;0.00350530003197;0.00351069995668;0.00347680004779;0.00360209995415;0.00291729997844;0.00347330002114;0.00355110003147;0.00357509998139;0.00351179996505;0.00320240005385;0.00350949994754;0.00310329999775,0.08788350003305823,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,500,255,16,127500,14,622592,1000,500,15937.5,True,10,15,True,True,,0.0002664000494405627,0.0002565000904724002,0.0003124999348074198,1.3519603012784263e-05,0.0507492511400628,478.6035147806791,1.8768765285516826,2.089412152475002,0.000263000023551;0.000262600020505;0.000276600010693;0.000270000076853;0.000260400003754;0.000261600012891;0.000275200000033;0.000262100016698;0.000256500090472;0.000312499934807;0.000266400049441;0.000266499933787;0.000261100009084;0.000278100022115;0.000267200055532,0.01156100002117455,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,700,255,16,178500,,,,,22312.5,True,10,15,True,True,,0.005234199925325811,0.004719899967312813,0.10735649999696761,0.02626101202324807,5.017196973348971,34.10263317156136,0.13373581635906417,29.323248881377094,0.005269199959;0.00514279992785;0.00518690003082;0.00493379996624;0.00519950001035;0.0103127000621;0.00521400000434;0.00523600005545;0.00729749992024;0.00528240005951;0.00523419992533;0.00501040008385;0.00724160007667;0.107356499997;0.00471989996731,0.24358530004974455,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,4,700,255,16,178500,14,622592,,,22312.5,True,10,15,True,True,,0.00030960002914071083,0.00026030000299215317,0.0004879999905824661,6.581418921969767e-05,0.2125781105459316,576.5503333298238,2.260981699332642,1.734453944765887,0.000309600029141;0.000308700022288;0.00027429999318;0.000298899947666;0.000260300002992;0.000273999990895;0.000331399962306;0.000307100010104;0.000298400060274;0.000426599988714;0.000487999990582;0.000435399939306;0.000347200082615;0.000364599982277;0.000345799955539,0.014301900053396821,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,700,255,16,178500,,,1000,700,22312.5,True,10,15,True,True,,0.005073699983768165,0.003976300009526312,0.0053539000218734145,0.00043843264881595863,0.08641280529369041,35.181425896497444,0.1379663760646959,28.424089544919692,0.00516380008776;0.00518330000341;0.00507360009942;0.00507369998377;0.00459509994835;0.00516539998353;0.00535390002187;0.00397630000953;0.00438890000805;0.00513029994909;0.00495730002876;0.00406459998339;0.00473889999557;0.00511609995738;0.00531590008177,0.13179709995165467,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,700,255,16,178500,14,622592,1000,700,22312.5,True,10,15,True,True,,0.0003491000970825553,0.0002845999551936984,0.0005108000477775931,5.226199423089742e-05,0.14970489744246185,511.31466731671594,2.0051555581047684,1.955742840798629,0.000349100097083;0.000363499973901;0.000347299966961;0.000367200002074;0.000348399975337;0.00034929998219;0.000368400011212;0.000348499976099;0.000353600014932;0.000370900030248;0.000510800047778;0.000284599955194;0.00032440002542;0.000297199934721;0.000291500007734,0.013801100081764162,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,1000,255,16,255000,,,,,31875.0,True,10,15,True,True,,0.007140300003811717,0.006631299969740212,0.007622399949468672,0.00030122972495078145,0.042187264511291615,35.71278515802879,0.14005013787462273,28.001176485536146,0.00760929996613;0.00714030000381;0.00715930003207;0.00703969993629;0.00731400004588;0.00733559997752;0.0069274000125;0.00736350007355;0.00713199994061;0.00663129996974;0.00712439999916;0.00685610005166;0.00736920000054;0.00663720001467;0.00762239994947,0.18326299998443574,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,4,1000,255,16,255000,14,622592,,,31875.0,True,10,15,True,True,,0.0004925000248476863,0.0003872999222949147,0.001006999984383583,0.00014895769675056896,0.30245216088392396,517.7664713394947,2.0304567503509596,1.9313726464615149,0.00047920003999;0.000492500024848;0.000476699904539;0.000547100091353;0.000481999944896;0.000509200035594;0.000478999922052;0.000539400032721;0.000525000039488;0.000532199977897;0.000491800019518;0.00100699998438;0.000387299922295;0.000710400054231;0.000399800017476,0.017634799936786294,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,1000,255,16,255000,,,1000,1000,31875.0,True,10,15,True,True,,0.007216800004243851,0.006569799967110157,0.007433800026774406,0.00027263655616359026,0.03777803957477911,35.33422013219804,0.13856556914587467,28.301176487230787,0.00688849994913;0.00724970002193;0.00734050001483;0.00672729988582;0.00743380002677;0.00730749999639;0.00719100004062;0.00721680000424;0.00675349996891;0.00738480000291;0.00690769997891;0.00727189995814;0.00706229999196;0.00656979996711;0.00732640002389,0.18471699999645352,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,1000,255,16,255000,14,622592,1000,1000,31875.0,True,10,15,True,True,,0.0004715999821200967,0.000390400062315166,0.0007362000178545713,9.387920019536406e-05,0.19906531754587084,540.7124886935687,2.120441132131642,1.8494116945886145,0.000481600058265;0.00048919999972;0.000475300010294;0.00048779998906;0.00047159998212;0.000474400003441;0.000633699935861;0.000736200017855;0.000416600028984;0.000417899922468;0.000413800007664;0.000390400062315;0.000392899964936;0.000416900031269;0.000431800028309,0.017547799972817302,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,1500,255,16,382500,,,,,47812.5,False,10,15,True,True,,0.010701799998059869,0.009966899990104139,0.01118599995970726,0.0003441080054513215,0.03215421756281232,35.741650943705125,0.14016333703413775,27.97856208643103,0.0107540999306;0.0107790000038;0.0104337000521;0.0109809999121;0.0104477000423;0.0104232999729;0.00997430004645;0.0107165999943;0.0107672000304;0.0108192999614;0.0111859999597;0.0102526000701;0.0099668999901;0.0107017999981;0.0104356999509,0.2693256000056863,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,4,1500,255,16,382500,14,622592,,,47812.5,False,10,15,True,True,,0.0007062000222504139,0.0005678000161424279,0.0007575999479740858,6.520220056181977e-05,0.09232823351384645,541.6312488650248,2.124044113196176,1.8462745679749384,0.000705200014636;0.00070620002225;0.000719700008631;0.000727600068785;0.00074449996464;0.000757599947974;0.000677000032738;0.000710100051947;0.00071240006946;0.000668999971822;0.000723500037566;0.00058699992951;0.000567800016142;0.000579899991862;0.000585200032219,0.022442599991336465,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,1500,255,16,382500,,,1000,1000;500,31875.0,True,10,15,True,True,,0.010723999934270978,0.010139400023035705,0.013241499895229936,0.0007831552688980903,0.07302827990471539,35.667661539015334,0.1398731825059425,28.036601135348963,0.0109079999384;0.0106576000107;0.0103961999994;0.010139400023;0.0107239999343;0.0106629000511;0.0132414998952;0.0120881000767;0.0105853999266;0.0108207999729;0.0105537000345;0.0107511000242;0.0107375999214;0.0102698000846;0.0111113999737,0.28069530008360744,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,1500,255,16,382500,14,622592,1000,1000;500,31875.0,True,10,15,True,True,,0.0007554000476375222,0.0005757999606430531,0.0016327999765053391,0.00024389023013715778,0.3228623441313154,506.35421747225274,1.9857028136166774,1.9749020853268555,0.000769700040109;0.000744399963878;0.000713799963705;0.000623199972324;0.00075830006972;0.000739499926567;0.000706100021489;0.000762599986047;0.000755200046115;0.000755400047638;0.000803499948233;0.000759699963965;0.00163279997651;0.000958800083026;0.000575799960643,0.025559100089594722,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,2000,255,16,510000,,,,,63750.0,False,10,15,True,True,,0.014091099961660802,0.01321290002670139,0.014879200025461614,0.00043447287442266653,0.030833141174555885,36.19305812801079,0.14193356128631682,27.62960776796236,0.0132129000267;0.0139783000341;0.0139245999744;0.0133590999758;0.0139608000172;0.0142093000468;0.0142168999882;0.0148792000255;0.0139347999357;0.0146064000437;0.0145703000017;0.0140910999617;0.0141027999343;0.014094299986;0.0137399000814,0.35596020007506013,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,4,2000,255,16,510000,14,622592,,,63750.0,False,10,15,True,True,,0.0008855999913066626,0.0006622000364586711,0.0016553000314161181,0.00023119646489724735,0.2610619547953331,575.8807644606209,2.258355939061258,1.7364705711895345,0.000662200036459;0.00075179990381;0.000896300072782;0.000903000007384;0.00089999998454;0.00088860001415;0.000932800001465;0.000952999922447;0.00165530003142;0.000733399996534;0.000747699989006;0.000694000045769;0.000842400011607;0.000885599991307;0.000879899947904,0.028651000000536442,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,2000,255,16,510000,,,1000,1000;1000,31875.0,True,10,15,True,True,,0.01377610000781715,0.012707600020803511,0.01456699997652322,0.00055256776639536,0.040110609394662454,37.02063716948949,0.14517896929211566,27.011960799641468,0.0137425999856;0.0127076000208;0.0134197999723;0.0140965000028;0.0127500999952;0.013114899979;0.0137761000078;0.0136835000012;0.0131377000362;0.0138471999671;0.0145669999765;0.0142428999534;0.0140407000436;0.0141877999995;0.0139581999974,0.35134309995919466,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,2000,255,16,510000,14,622592,1000,1000;1000,31875.0,True,10,15,True,True,,0.0009655000176280737,0.0008316000457853079,0.001199800055474043,9.367473272960328e-05,0.09702198966265406,528.223708636389,2.0714655240642705,1.8931372894668113,0.00109489995521;0.00119980005547;0.000970899942331;0.000963200000115;0.000955400057137;0.000974099966697;0.000949100009166;0.000964400009252;0.00095150002744;0.00115229992662;0.000831600045785;0.000895399949513;0.000965500017628;0.00100689998362;0.000975199975073,0.029512199922464788,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,3000,255,16,765000,,,,,95625.0,False,10,15,True,True,,0.021669299923814833,0.01975859992671758,0.024314799928106368,0.0010535081005220313,0.04861754206300928,35.3034017106965,0.13844471259096663,28.325882253352724,0.0220291999867;0.021914599929;0.021142099984;0.020873600035;0.0200850999681;0.0216692999238;0.0219708000077;0.0220272999723;0.021342299995;0.0214540000306;0.0197585999267;0.0212590000592;0.0243147999281;0.0219482000684;0.0225041999947,0.5418137999949977,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,4,3000,255,16,765000,14,622592,,,95625.0,False,10,15,True,True,,0.0014187999768182635,0.001276699942536652,0.0017854999750852585,0.00012231972603870395,0.08621351003473557,539.1880550460356,2.114462960964846,1.8546404925728934,0.0014719000319;0.00147230003495;0.00142660003621;0.00161429995205;0.00140369997825;0.00135820009746;0.00152359995991;0.00127669994254;0.00135170004796;0.00141879997682;0.00137349998113;0.00139400002081;0.00144779996481;0.00139690004289;0.00178549997509,0.042502099997363985,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,3000,255,16,765000,,,1000,1000;1000;1000,31875.0,True,10,15,True,True,,0.021343000000342727,0.019945799955166876,0.022309400024823844,0.0007075627315305976,0.03315198104855154,35.843133579520945,0.1405613081549841,27.899346405676766,0.0220477000112;0.0213430000003;0.0199457999552;0.0200653000502;0.0218276999658;0.0218098999467;0.0216997000389;0.0218823999166;0.0208297000499;0.0206425000215;0.0211737999925;0.0218279999681;0.0223094000248;0.0210281000473;0.0211888999911,0.5396373000694439,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,3000,255,16,765000,14,622592,1000,1000;1000;1000,31875.0,True,10,15,True,True,,0.0015215999446809292,0.001198599929921329,0.0015947999199852347,0.00012136815833603224,0.07976351389884051,502.7602706442107,1.9716089044871008,1.9890195355306264,0.00120790000074;0.00119859992992;0.00145760003943;0.00151390000246;0.00155469996389;0.00146669999231;0.00153170002159;0.00153280002996;0.00152159994468;0.00155729998369;0.00150700006634;0.00155759998597;0.0015935000265;0.00159479991999;0.00148059998173,0.04278190003242344,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,5000,255,16,1275000,,,,,159375.0,False,10,15,True,True,,0.03577600000426173,0.03338850010186434,0.03957340004853904,0.0015060266226728835,0.042096003535707784,35.63841681149705,0.13975849729998843,28.05960784647979,0.0357314000139;0.0339265998919;0.0373060000129;0.0358330999734;0.0364981000312;0.0353931999998;0.035000899923;0.0395734000485;0.0371029999806;0.0369347999804;0.0357760000043;0.0355393999489;0.0348766000243;0.0333885001019;0.0369129000464,0.9224876000080258,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBlockLUTKernel.apply_many_packed,4,5000,255,16,1275000,14,622592,,,159375.0,False,10,15,True,True,,0.0029926999704912305,0.00265039992518723,0.0036593000404536724,0.000268420920339661,0.08969189126419566,426.0366934780695,1.670732131286547,2.3472156631303767,0.00290570000652;0.00284199998714;0.00302629999351;0.00294569996186;0.00299269997049;0.00365930004045;0.00310650002211;0.00316159997601;0.00290730001871;0.00299810001161;0.00341560004745;0.00265039992519;0.00266040000133;0.00283990008757;0.00325159996282,0.08118840004317462,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBatchGF2Kernel.apply_many,4,5000,255,16,1275000,,,1000,1000;1000;1000;1000;1000,31875.0,True,10,15,True,True,,0.03575049992650747,0.03422380005940795,0.0449400000507012,0.0024975396553832373,0.06986027217849947,35.663836942728786,0.1398581840891325,28.039607785496056,0.0365667999722;0.0353677000385;0.0357504999265;0.0449400000507;0.0353783000028;0.0343697000062;0.0342238000594;0.0364128999645;0.0365932000568;0.0365470000543;0.0355423999717;0.0365159000503;0.0372716999846;0.0354160999414;0.0357158000115,0.9135954000521451,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,stream_chunked,PackedBlockLUTKernel.apply_many_packed,4,5000,255,16,1275000,14,622592,1000,1000;1000;1000;1000;1000,31875.0,True,10,15,True,True,,0.002417900017462671,0.002298999927006662,0.0026304000057280064,7.376155073920896e-05,0.030506451965128762,527.3170895370508,2.067910155047258,1.8963921705589575,0.00241309998091;0.00239519996103;0.00241970003117;0.00245469994843;0.00246160000097;0.00239630008582;0.00240179989487;0.00241790001746;0.00236460007727;0.00229899992701;0.00263040000573;0.0024001999991;0.00251749996096;0.00245730008464;0.00243120000232,0.06487050000578165,psutil cpu_affinity set to 4,42
bch_255_239_r16,syndrome,bulk,PackedBatchGF2Kernel.apply_many,4,7000,255,16,1785000,,,,,223125.0,False,10,15,True,True,,0.05127990001346916,0.048284299904480577,0.06254760001320392,0.003350519881298878,0.06533787859217416,34.80896022673899,0.13650572637936856,28.728235301663396,0.0496670000721;0.0482842999045;0.049478800036;0.0512799000135;0.0625476000132;0.0510450000875;0.0533620999195;0.0519289000658;0.0511969999643;0.0529938000254;0.051696700044;0.0517528000055;0.0495962999994;0.0548351999605;0.0508049000055,1.28494049992878,psutil cpu_affinity set to 4,42
