profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter
bch_511_484_r27,syndrome,natural,18,1000,511,27,30408704,DRAM,1305,1277.5,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10975689999759197,0.012538099894300103,0.020282600075006485,0.0303742999676615,0.0640883999876678,585.4384989088356,1.1456722092149425,1.708121351540497,0.0008728500106371939,0.0008407999994233251,0.0009925999911502004,6.76511731426509e-05,0.07560691002621316,0.000884799985215;0.000840799999423;0.000860900036059;0.00099259999115,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.45000031217933,105.46999983489513,105.96000007353723,610.0692612187605,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,18,1000,1023,30,59768832,DRAM,2736,2728.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18207270000129938,0.02534409996587783,0.046929400064982474,0.06345470005180687,0.13717649993486702,535.4338961383515,0.5233957929016144,1.867644180191402,0.0019105999963358045,0.0018334999913349748,0.002016899990849197,9.71441483659783e-05,0.05065131064412911,0.00183349999133;0.00201689999085;0.00183550000656;0.00198569998611,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.45000031217933,105.46999983489513,105.96000007353723,557.960848248678,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,19,1000,511,27,56623104,DRAM,1242,1237.157894736842,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10975689999759197,0.0302069999743253,0.021009799907915294,0.030535000027157366,0.08252990001346916,583.9666510451104,1.1427918807145017,1.7124265541710733,0.0008750499691814184,0.0007949999999254942,0.0017229000804945827,0.0004394806758993058,0.41188441796176983,0.00172290008049;0.000902900006622;0.000847199931741;0.000794999999925,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.45000031217933,105.46999983489513,105.96000007353723,608.5354892845218,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,19,1000,1023,30,113246208,DRAM,2646,2638.263157894737,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18207270000129938,0.059864699956960976,0.04828510002698749,0.0688172000227496,0.17863199999555945,524.6153831872098,0.5128205114244474,1.9061583629604484,0.0019500000053085387,0.0018350000027567148,0.0024221999337896705,0.00026560908578800537,0.13024522508136716,0.00188939995132;0.00183500000276;0.00201060005929;0.00242219993379,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.45000031217933,105.46999983489513,105.96000007353723,546.6871752396598,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,20,1000,511,27,109051904,DRAM,1222,1200.8500000000001,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10975689999759197,0.06888649996835738,0.02097069995943457,0.033120500040240586,0.12375689996406436,537.838112803884,1.0525207686964462,1.8592955318594866,0.0009501000167801976,0.0008828999707475305,0.0020176999969407916,0.0005482846398688485,0.45682772848378295,0.0010124000255;0.000882899970748;0.00201769999694;0.000887800008059,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.45000031217933,105.46999983489513,105.96000007353723,560.4662159135736,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,20,1000,1023,30,218103808,DRAM,2600,2557.5,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18207270000129938,0.13852209993638098,0.050711599993519485,0.06499310000799596,0.25563859997782856,515.2224863368468,0.503638794073164,1.940909076212584,0.0019855499849654734,0.0018159999744966626,0.002168699982576072,0.00014445452799397972,0.07262853732843143,0.0019988999702;0.0018159999745;0.00216869998258;0.00197219999973,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,106.45000031217933,105.46999983489513,105.96000007353723,536.8990973239004,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,4,1000,511,27,8192,L1,3968,3960.25,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004381100065074861,0.02091149997431785,0.04292539996095002,0.06900749995838851,402.4097312805085,0.7874945817622475,2.4850293675003803,0.0012698500067926943,0.0012441999278962612,0.001394400023855269,7.012221090482171e-05,0.05416620232447991,0.00139440002386;0.00129249994643;0.00124720006716;0.0012441999279,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,402.4097312805085,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,4,1000,1023,30,16384,L1,8704,8695.5,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.009256400051526725,0.04652680002618581,0.08758700010366738,0.14507239998783916,410.0940018011462,0.40087390205390633,2.4384653167516896,0.0024945500190369785,0.002390200039371848,0.002780300099402666,0.00016765139688700194,0.06600708451855937,0.00239020003937;0.00249290000647;0.0024962000316;0.0027803000994,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,410.0940018011462,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,5,1000,511,27,13184,L1,3296,3270.4,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004513900028541684,0.020314599969424307,0.03940879995934665,0.0650506999809295,440.194688068861,0.8614377457316261,2.271722097299745,0.0011608499917201698,0.0011291999835520983,0.0012356999795883894,4.54266072810968e-05,0.03877148277973963,0.00112919998355;0.00115569995251;0.00116600003093;0.00123569997959,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,440.194688068861,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,5,1000,1023,30,26240,L1,7175,7161.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.010436900076456368,0.04720389994326979,0.08107650000602007,0.14023770007770509,409.0772850236079,0.39988004401134686,2.4445258551627718,0.0025007499498315156,0.002257599961012602,0.0031120000639930367,0.000369774397807149,0.1426172346204493,0.00242549995892;0.00225759996101;0.00311200006399;0.00257599994075,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,409.0772850236079,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,6,1000,511,27,22016,L1,2838,2810.5,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004392499919049442,0.02037360006943345,0.035995000042021275,0.061512299929745495,482.05274205689585,0.9433517457082111,2.0744618021112133,0.00106004998087883,0.0010104000102728605,0.001104000024497509,4.0815053224640334e-05,0.038554779320444536,0.00104260002263;0.00107749993913;0.00101040001027;0.0011040000245,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,482.05274205689585,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,6,1000,1023,30,43776,L2,6156,6138.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.009496900020167232,0.045371599961072206,0.071670199977234,0.12806329992599785,513.2578973054101,0.5017183746875954,1.9483382627914203,0.001993150042835623,0.0019466999219730496,0.002144699916243553,8.635726856616459e-05,0.042763296175825395,0.00214469991624;0.00199530005921;0.00194669992197;0.00199100002646,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,513.2578973054101,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,7,1000,511,27,37376,L2,2482,2482.0,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004859199980273843,0.021818700013682246,0.0359720999840647,0.06340840004850179,506.8690209562015,0.9919158922821947,1.972896268376224,0.0010081499931402504,0.0009189000120386481,0.001408600015565753,0.00021926737102345435,0.20191295209039917,0.00140860001557;0.00100039993413;0.00101590005215;0.000918900012039,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,506.86902095620155,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,7,1000,1023,30,75264,L2,5439,5407.285714285714,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.00935469998512417,0.04501430003438145,0.06547060003504157,0.12125939992256463,543.4262904331281,0.531208495047046,1.8401759679366416,0.0018825000151991844,0.0018263000529259443,0.0019750999053940177,6.664317202971664e-05,0.035231112354135695,0.00197509990539;0.00185150001198;0.00191350001842;0.00182630005293,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,543.4262904331281,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,8,1000,511,27,65536,L2,2240,2235.625,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004648300004191697,0.02022420009598136,0.030621099984273314,0.05625030002556741,521.1626639045188,1.0198877962906434,1.9187867229552884,0.0009805000154301524,0.0008757000323385,0.0010270000202581286,7.278067637919242e-05,0.07534816347761032,0.00102289998904;0.00102700002026;0.000938100041822;0.000875700032339,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,521.1626639045188,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,8,1000,1023,30,131072,L2,4864,4859.25,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.009097700007259846,0.04696199996396899,0.06366139999590814,0.12112530006561428,573.0771475119298,0.560192715065425,1.7449657595693657,0.0017850999720394611,0.0017705000936985016,0.002445099991746247,0.00033251241935731393,0.17083018731353508,0.00244509999175;0.00178789999336;0.00178229995072;0.0017705000937,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,573.0771475119298,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,9,1000,511,27,116736,L2,2052,2044.0,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004262999980710447,0.022724200040102005,0.03003370005171746,0.05776009999681264,579.0040051871463,1.1330802449846307,1.7271037696479818,0.0008825500262901187,0.0008477999363094568,0.0009639000054448843,4.962400412874899e-05,0.05549541960115212,0.000847799936309;0.000889800023288;0.000875300029293;0.000963900005445,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,579.0040051871463,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,9,1000,1023,30,233472,L2,4446,4433.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.0090970000019297,0.04623500001616776,0.059777499991469085,0.11703490000218153,591.7912795227393,0.5784860992402143,1.6897849539223828,0.0017286500078625977,0.0016946999821811914,0.0018352000042796135,6.513560125582646e-05,0.03728852830057722,0.00170090002939;0.00169469998218;0.00175639998633;0.00183520000428,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,591.7912795227393,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,10,1000,511,27,212992,L2,1924,1890.7,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.00434710003901273,0.020350300008431077,0.029861400020308793,0.05533790006302297,606.6001815758383,1.187084504062306,1.6485323123415156,0.0008424000116065145,0.0008330999407917261,0.0008460000390186906,5.603836028121882e-06,0.006663498942400429,0.000846000039019;0.000833099940792;0.000843600020744;0.000841200002469,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,606.6001815758383,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,10,1000,1023,30,421888,L2,4120,4092.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.009071600041352212,0.04502900002989918,0.06249889999162406,0.11812619992997497,539.0168034935269,0.5268981461324799,1.8552297322063152,0.0018979000160470605,0.0017649000510573387,0.0028424999909475446,0.0004998634413524766,0.23793956442531675,0.00185150001198;0.00284249999095;0.00176490005106;0.00194430002011,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,539.0168034935269,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,11,1000,511,27,385024,L2,1786,1765.2727272727273,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004261799971573055,0.020958600100129843,0.031991500058211386,0.058008500025607646,579.0696571175845,1.1332087223436096,1.7269079595323062,0.0008824499673210084,0.0008472000481560826,0.0009241000516340137,3.876066909585996e-05,0.04384443042638523,0.000854699988849;0.000847200048156;0.000910199945793;0.000924100051634,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,579.0696571175845,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,11,1000,1023,30,761856,L2,3813,3813.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.011223900015465915,0.04688539996277541,0.059841400012373924,0.11937019997276366,581.2499954601993,0.5681818137440854,1.720430120964146,0.0017600000137463212,0.0016839000163599849,0.001827899948693812,6.268784364116964e-05,0.03565962837829144,0.00168390001636;0.00173350004479;0.00182789994869;0.0017864999827,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,581.2499954601993,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,12,1000,511,27,704512,L2,1677,1660.75,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004417599993757904,0.02018499991390854,0.02961860003415495,0.05502520001027733,612.7833036099429,1.1991845471818843,1.631898248710336,0.0008339000050909817,0.0008246999932453036,0.0009345000144094229,5.218745641496221e-05,0.06091328408910343,0.000828700023703;0.000839099986479;0.000824699993245;0.000934500014409,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,612.7833036099429,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,12,1000,1023,30,1409024,L3,3612,3580.5,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.00970749999396503,0.0450493999524042,0.06006980000529438,0.11623609997332096,594.4218450621657,0.5810575220549029,1.6823069480150386,0.0017210000078193843,0.0016446999507024884,0.0021199999609962106,0.00021728535278315352,0.12060185936640218,0.002119999961;0.00175739999395;0.0016446999507;0.00168460002169,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,594.4218450621657,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,13,1000,511,27,1310720,L3,1600,1572.3076923076924,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.004447199986316264,0.02155269996728748,0.030121500021778047,0.056904700002633035,615.2920081842567,1.2040939494799543,1.6252445776941375,0.0008304999792017043,0.0008261000039055943,0.0008382999803870916,5.358152743416916e-06,0.006445122795151974,0.000832599936984;0.000826100003906;0.000828400021419;0.000838299980387,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,615.2920081842567,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,13,1000,1023,30,2588672,L3,3397,3383.769230769231,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.009785700007341802,0.045732100028544664,0.06172200001310557,0.11865630000829697,576.2406497891222,0.5632850926579885,1.7353860758798505,0.001775299955625087,0.0016787999775260687,0.0019199000671505928,0.00010727495223796622,0.060019835731768,0.00172589998692;0.00167879997753;0.00182469992433;0.00191990006715,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,576.2406497891222,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,14,1000,511,27,2424832,L3,1517,1496.5,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.0052192999282851815,0.020165800000540912,0.02718139998614788,0.05337770003825426,608.0076173133527,1.1898387814351326,1.6447162363175194,0.0008404499967582524,0.0007688999176025391,0.001028900034725666,0.00011164120185270225,0.12837117726817127,0.000768899917603;0.00102890003473;0.000849799951538;0.000831100041978,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,608.0076173133527,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,14,1000,1023,30,4849664,L3,3256,3215.142857142857,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.010612100013531744,0.04460919997654855,0.05604799999855459,0.11266740004066378,626.8574519960935,0.6127638826941285,1.5952590127399997,0.0016319499700330198,0.0015146000077947974,0.0018220000201836228,0.00012752400161521372,0.07728141942738041,0.00151460000779;0.00182200002018;0.00162150000688;0.00164239993319,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,626.8574519960935,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,15,1000,511,27,4587520,L3,1470,1430.8000000000002,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.006698700017295778,0.02031549997627735,0.03069460007827729,0.058436600025743246,592.4294309641141,1.159353093863237,1.6879647561948594,0.0008625499904155731,0.0008393999887630343,0.0008937000529840589,2.8599843086390084e-05,0.03308061176295714,0.0008405999979;0.000839399988763;0.000884499982931;0.000893700052984,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,592.4294309641141,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,15,1000,1023,30,9043968,L3,3105,3069.0,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.01209279999602586,0.04592070006765425,0.06417729996610433,0.12355649995151907,580.8044886284139,0.5677463231949306,1.7217497791064391,0.0017613500240258873,0.0016745999455451965,0.0018322999821975827,7.13842056181247e-05,0.04061921353358726,0.0017987000756;0.00172399997246;0.00167459994555;0.0018322999822,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,580.8044886284139,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_511_484_r27,syndrome,natural,16,1000,511,27,8388608,L3,1376,1373.3125,6,12,17,PackedBlockLUTKernel.apply_many_packed,511000,32,0.10812929994426668,0.007914400077424943,0.02036909991875291,0.030963500030338764,0.06004260003101081,654.7924098093781,1.2813941483549474,1.5272015756736064,0.0007804000051692128,0.0007675000233575702,0.000790199963375926,1.0636844517804243e-05,0.013643539557853558,0.000767500023358;0.000790199963376;0.000774099957198;0.000786700053141,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,654.7924098093781,throughput scaled by row_probe/reference_probe,101.68200125917792
bch_1023_993_r30,syndrome,natural,16,1000,1023,30,16777216,L3,2944,2941.125,5,11,16,PackedBlockLUTKernel.apply_many_packed,1023000,32,0.18687179998960346,0.014475899981334805,0.047382600023411214,0.06606719992123544,0.12929120007902384,483.09406854512815,0.4722327160753941,2.069990225737133,0.0021176000009290874,0.0018560000462457538,0.0032484999392181635,0.0006344277454497635,0.2717122589851705,0.002274199971;0.00324849993922;0.00196100003086;0.00185600004625,30,4,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,95.02600179985166,108.33800071850419,101.68200125917792,483.09406854512815,throughput scaled by row_probe/reference_probe,101.68200125917792
