snr_db,h,batch_blocks,max_blocks,window_blocks,total_blocks,emitted_blocks,measurement_blocks,warmup_blocks_total,discard_blocks_total,dropped_measurement_blocks,flush_blocks,total_bits,input_total_bits,pre_fec_errors,post_fec_errors,pre_fec_ber,post_fec_ber,elapsed_sec,avg_sec_per_input_block_3552bits,measurement_bits_per_sec,input_bits_per_sec,codec_init_sec,tx_gen_sec,channel_sec,decode_sec,flush_sec,batch_elapsed_sec,target_post_ber,min_post_errors,codec_mode,stop_reason,backend,block_width,external_backend_init_sec,common_table_init_sec,point_wall_sec
13.7,10,16,500000,101,14712,12288,12288,1818,606,0,600,50331648,60260352,572255,239519,0.011369685331980387,0.004758814970652263,32.611130099976435,0.0022166347267520686,1543388.6481608427,1847846.1744581966,17.54261780017987,7.3257616012124345,18.37899429956451,141.220211597858,0.012133799958974123,184.48264240007848,1e-09,200,batched,target_errors_reached,syndrome_lut,,0.0,2.1506512999767438,32.61278610001318
13.8,10,16,500000,101,14712,12288,12288,1818,606,0,600,50331648,60260352,536842,57500,0.010666092236836752,0.001142422358194987,35.1533634000225,0.0023894347063636826,1431773.3249947794,1714212.9848082028,19.79331710014958,7.68584079912398,19.373844800400548,153.09376389917452,0.015222200192511082,199.96503859898075,1e-09,200,batched,target_errors_reached,syndrome_lut,,0.0,0.0,35.15491559996735
13.9,10,16,500000,101,29424,24576,24576,3636,1212,0,1200,100663296,120520704,1008276,623,0.010016322135925293,6.18894894917806e-06,67.5687084000092,0.0022963807911911775,1489791.6266812389,1783676.3030382802,19.138756499625742,15.93025340163149,39.335402699536644,318.4097109977156,0.026508399983868003,392.84676659933757,1e-09,200,batched,target_errors_reached,syndrome_lut,,0.0,0.0,67.57008770003449
14.0,10,16,500000,101,500208,417792,417792,61812,20604,0,20400,1711276032,2048851968,16044511,0,0.009375758615194582,0.0,1088.2950495000696,0.0021756850140343008,1572437.5781973,1882625.4598338767,20.383340999833308,271.5216289003147,681.6240470942575,5497.482403200935,0.4809574994724244,6471.595077101258,1e-09,200,batched,max_blocks_reached,syndrome_lut,,0.0,0.0,1088.2964699000586
