workload_family,matrix_source,condition,best_backend_or_method,best_latency_per_word_us,best_throughput,baseline_backend_or_method,relative_to_baseline,notes
cache_aware,synthetic_511_r32,preset=lightweight;block_width=8;batch_size=4096;density=0.05,PackedBlockLUT.apply_many_packed,1.00451660027,0.995503707684,Naive.apply_many,23.4595860463,raw lightweight benchmark result; not a paper conclusion
cache_aware,synthetic_511_r32,preset=lightweight;block_width=8;batch_size=4096;density=0.5,PackedBlockLUT.apply_many_packed,1.01536457938,0.984867918686,Naive.apply_many,22.7377774024,raw lightweight benchmark result; not a paper conclusion
cache_aware,synthetic_511_r32,preset=lightweight;block_width=8;batch_size=64;density=0.005,PackedBlockLUT.apply_many_packed,2.45000016245,0.408163238242,Naive.apply_many,8.91836673076,raw lightweight benchmark result; not a paper conclusion
cache_aware,synthetic_511_r32,preset=lightweight;block_width=8;batch_size=64;density=0.05,PackedBlockLUT.apply_many_packed,2.5557292247,0.391277757572,Naive.apply_many,8.29325438823,raw lightweight benchmark result; not a paper conclusion
cache_aware,synthetic_511_r32,preset=lightweight;block_width=8;batch_size=64;density=0.5,PackedBlockLUT.apply_many_packed,2.69791659472,0.370656380541,Naive.apply_many,8.76196942817,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,bch_255_239_r16,preset=lightweight;batch_size=1;density=0.05;block_width=8,PackedBatch.apply_many,13.1666505088,0.075949460292,Naive.apply_many,1.02278795881,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,bch_255_239_r16,preset=lightweight;batch_size=4096;density=0.05;block_width=8,PackedBlockLUT.apply_many_packed,0.52250976997,1.91383981214,Naive.apply_many,11.2632618996,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,bch_255_239_r16,preset=lightweight;batch_size=64;density=0.05;block_width=8,PackedBlockLUT.apply_many_packed,1.36562509094,0.732265397463,Naive.apply_many,4.61975548344,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,ebch_256_239_r17,preset=lightweight;batch_size=1;density=0.05;block_width=8,PackedBatch.apply_many,12.0333279483,0.083102530264,Naive.apply_many,1.01108042174,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,ebch_256_239_r17,preset=lightweight;batch_size=4096;density=0.05;block_width=8,PackedBlockLUT.apply_many_packed,0.548071289093,1.82458015937,Naive.apply_many,9.91996675231,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,ebch_256_239_r17,preset=lightweight;batch_size=64;density=0.05;block_width=8,PackedBlockLUT.apply_many_packed,1.30729161659,0.764940268346,Naive.apply_many,4.85617535766,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,synthetic_511_r32,preset=lightweight;batch_size=1;density=0.05;block_width=8,SparseXor.apply_many,16.8333450953,0.0594058990853,Naive.apply_many,2.27920524122,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,synthetic_511_r32,preset=lightweight;batch_size=4096;density=0.05;block_width=8,PackedBlockLUT.apply_many_packed,1.22196452423,0.818354363133,Naive.apply_many,19.1379839895,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,synthetic_511_r32,preset=lightweight;batch_size=64;density=0.05;block_width=8,PackedBlockLUT.apply_many_packed,2.54843750251,0.392397301883,Naive.apply_many,9.60760268424,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,synthetic_bch_like_127_r14,preset=lightweight;batch_size=1;density=0.05;block_width=8,PackedBatch.apply_many,8.76667521273,0.114068329867,Naive.apply_many,1.43345852764,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,synthetic_bch_like_127_r14,preset=lightweight;batch_size=4096;density=0.05;block_width=8,PackedBlockLUT.apply_many_packed,0.265893551917,3.76090353749,Naive.apply_many,9.00183646392,raw lightweight benchmark result; not a paper conclusion
code_profile_scaling,synthetic_bch_like_127_r14,preset=lightweight;batch_size=64;density=0.05;block_width=8,PackedBlockLUT.apply_many_packed,0.762500045918,1.31147533086,Naive.apply_many,4.42486301917,raw lightweight benchmark result; not a paper conclusion
candidate_testing,bch_255_239_r16,preset=lightweight;pattern_type=chase_ii_all;candidate_count=8;block_width=8,PackedBatch.apply_many,6.74583376773,0.148239644562,Naive.apply_many,1.06917866803,raw lightweight benchmark result; not a paper conclusion
candidate_testing,bch_255_239_r16,preset=lightweight;pattern_type=chase_ii_all;candidate_count=32;block_width=8,PackedBlockLUT.apply_many_packed,2.33229244865,0.428762696796,Naive.apply_many,2.66681467716,raw lightweight benchmark result; not a paper conclusion
candidate_testing,bch_255_239_r16,preset=lightweight;pattern_type=fixed_weight;candidate_count=256;block_width=8,PackedBlockLUT.apply_many_packed,0.54283850659,1.84216850474,Naive.apply_many,10.4358366259,raw lightweight benchmark result; not a paper conclusion
candidate_testing,bch_255_239_r16,preset=lightweight;pattern_type=fixed_weight;candidate_count=4096;block_width=8,PackedBlockLUT.apply_many_packed,0.463028972793,2.15969206844,Naive.apply_many,12.4496897552,raw lightweight benchmark result; not a paper conclusion
candidate_testing,ebch_256_239_r17,preset=lightweight;pattern_type=chase_ii_all;candidate_count=8;block_width=8,SparseXor.apply_many,9.42083473395,0.106147706466,Naive.apply_many,1.03405546692,raw lightweight benchmark result; not a paper conclusion
candidate_testing,ebch_256_239_r17,preset=lightweight;pattern_type=chase_ii_all;candidate_count=32;block_width=8,HybridPlanner.apply_many_packed,2.08125008309,0.480480461298,Naive.apply_many,2.89189165568,raw lightweight benchmark result; not a paper conclusion
candidate_testing,ebch_256_239_r17,preset=lightweight;pattern_type=fixed_weight;candidate_count=256;block_width=8,PackedBlockLUT.apply_many_packed,0.564973940224,1.7699931427,Naive.apply_many,9.87808278259,raw lightweight benchmark result; not a paper conclusion
candidate_testing,ebch_256_239_r17,preset=lightweight;pattern_type=fixed_weight;candidate_count=4096;block_width=8,PackedBlockLUT.apply_many_packed,0.451725261049,2.21373495403,Naive.apply_many,14.7344706883,raw lightweight benchmark result; not a paper conclusion
candidate_testing,synthetic_511_r32,preset=lightweight;pattern_type=chase_ii_all;candidate_count=8;block_width=8,SparseXor.apply_many,8.12916793317,0.123013819892,Naive.apply_many,3.62480708087,raw lightweight benchmark result; not a paper conclusion
candidate_testing,synthetic_511_r32,preset=lightweight;pattern_type=chase_ii_all;candidate_count=32;block_width=8,PackedBlockLUT.apply_many_packed,4.21770831357,0.237095580267,Naive.apply_many,6.39688812557,raw lightweight benchmark result; not a paper conclusion
candidate_testing,synthetic_511_r32,preset=lightweight;pattern_type=fixed_weight;candidate_count=256;block_width=8,PackedBlockLUT.apply_many_packed,1.08632813559,0.92053217369,Naive.apply_many,21.5483636726,raw lightweight benchmark result; not a paper conclusion
candidate_testing,synthetic_511_r32,preset=lightweight;pattern_type=fixed_weight;candidate_count=4096;block_width=8,PackedBlockLUT.apply_many_packed,0.96214192998,1.03934769792,Naive.apply_many,23.4857731779,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=ofec_like;num_blocks=32;window_len=4;steps=1,PackedBlockLUT.apply_many_packed,0.912916645272,1.09539025844,Naive.apply_many,6.13121882687,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=ofec_like;num_blocks=32;window_len=4;steps=3,PackedBlockLUT.apply_many_packed,1.11430555181,0.897419920753,Naive.apply_many,4.93104202306,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=ofec_like;num_blocks=32;window_len=8;steps=1,PackedBlockLUT.apply_many_packed,0.839166690033,1.19165835808,Naive.apply_many,7.08304352937,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=ofec_like;num_blocks=32;window_len=8;steps=3,PackedBlockLUT.apply_many_packed,0.95861111428,1.0431758876,Naive.apply_many,5.7553245367,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=ofec_like;num_blocks=8;window_len=4;steps=1,PackedBlockLUT.apply_many_packed,0.999019653582,1.00098130844,Naive.apply_many,5.63395458632,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=ofec_like;num_blocks=8;window_len=4;steps=3,PackedBlockLUT.apply_many_packed,1.13941993191,0.877639553247,Naive.apply_many,4.75757357464,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=ofec_like;num_blocks=8;window_len=8;steps=1,PackedBlockLUT.apply_many_packed,0.983333330962,1.01694915499,Naive.apply_many,5.46585243647,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=ofec_like;num_blocks=8;window_len=8;steps=3,PackedBlockLUT.apply_many_packed,1.10171568177,0.907675198368,Naive.apply_many,4.96388580447,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=ofec_like;num_blocks=32;window_len=4;steps=1,PackedBlockLUT.apply_many_packed,0.885312510945,1.12954463835,Naive.apply_many,6.56994928694,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=ofec_like;num_blocks=32;window_len=4;steps=3,PackedBlockLUT.apply_many_packed,1.1754166634,0.85076214345,Naive.apply_many,4.7624365013,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=ofec_like;num_blocks=32;window_len=8;steps=1,PackedBlockLUT.apply_many_packed,1.17427080113,0.851592323541,Naive.apply_many,5.0649340993,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=ofec_like;num_blocks=32;window_len=8;steps=3,PackedBlockLUT.apply_many_packed,0.905416648796,1.10446389663,Naive.apply_many,5.69949390407,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=ofec_like;num_blocks=8;window_len=4;steps=1,PackedBlockLUT.apply_many_packed,0.957230405024,1.04468056463,Naive.apply_many,5.61797465362,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=ofec_like;num_blocks=8;window_len=4;steps=3,PackedBlockLUT.apply_many_packed,0.981699331592,1.01864182629,Naive.apply_many,5.71342388284,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=ofec_like;num_blocks=8;window_len=8;steps=1,PackedBlockLUT.apply_many_packed,1.12352940692,0.890052359857,Naive.apply_many,4.99585518025,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=ofec_like;num_blocks=8;window_len=8;steps=3,PackedBlockLUT.apply_many_packed,0.994730381458,1.00529753453,Naive.apply_many,5.84978037012,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=product_like;num_blocks=32;window_len=4;steps=1,PackedBlockLUT.apply_many_packed,2.38020857068,0.420131249133,Naive.apply_many,2.76739584173,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=product_like;num_blocks=32;window_len=4;steps=3,PackedBlockLUT.apply_many_packed,2.17274302688,0.460247708831,Naive.apply_many,2.95165806024,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=product_like;num_blocks=32;window_len=8;steps=1,PackedBlockLUT.apply_many_packed,2.38645831511,0.419030994033,Naive.apply_many,2.77215194054,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=product_like;num_blocks=32;window_len=8;steps=3,PackedBlockLUT.apply_many_packed,1.98125002902,0.504731853805,Naive.apply_many,3.18883626862,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=product_like;num_blocks=8;window_len=4;steps=1,EventUpdate.integrated,6.67499989504,0.149812736438,Naive.apply_many,1.06523091401,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=product_like;num_blocks=8;window_len=4;steps=3,EventUpdate.integrated,7.04305542361,0.141983832279,Naive.apply_many,1.04367973665,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=product_like;num_blocks=8;window_len=8;steps=1,PackedBatch.apply_many,6.1687521035,0.162107340872,Naive.apply_many,1.06382946518,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=product_like;num_blocks=8;window_len=8;steps=3,EventUpdate.integrated,6.4333334093,0.155440412672,Naive.apply_many,1.10578582509,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=product_like;num_blocks=32;window_len=4;steps=1,PackedBlockLUT.apply_many_packed,2.00052090804,0.499869806899,Naive.apply_many,2.77323608517,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=product_like;num_blocks=32;window_len=4;steps=3,PackedBlockLUT.apply_many_packed,2.01631943734,0.495953161727,Naive.apply_many,2.78017912363,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=product_like;num_blocks=32;window_len=8;steps=1,PackedBlockLUT.apply_many_packed,3.28697933583,0.30423069263,Naive.apply_many,2.03089829607,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=product_like;num_blocks=32;window_len=8;steps=3,PackedBlockLUT.apply_many_packed,2.41319452875,0.414388474732,Naive.apply_many,2.81489198145,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=product_like;num_blocks=8;window_len=4;steps=1,Naive.apply_many,7.62500106551,0.131147522657,Naive.apply_many,1,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=product_like;num_blocks=8;window_len=4;steps=3,Naive.apply_many,6.25208324184,0.159946686779,Naive.apply_many,1,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=product_like;num_blocks=8;window_len=8;steps=1,EventUpdate.integrated,6.51458321954,0.153501761556,Naive.apply_many,2.4211705008,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=product_like;num_blocks=8;window_len=8;steps=3,PackedBatch.apply_many,5.94722223468,0.168145725944,Naive.apply_many,1.06025220148,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=staircase_like;num_blocks=32;window_len=4;steps=1,EventUpdate.integrated,4.29374995292,0.232896654664,Naive.apply_many,1.68898609936,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=staircase_like;num_blocks=32;window_len=4;steps=3,EventUpdate.integrated,3.36944463521,0.296784814195,Naive.apply_many,1.85037080989,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=staircase_like;num_blocks=32;window_len=8;steps=1,EventUpdate.integrated,4.5145831488,0.221504392995,Naive.apply_many,1.64236279598,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=staircase_like;num_blocks=32;window_len=8;steps=3,PackedBlockLUT.apply_many_packed,4.3267361131,0.231121097719,Naive.apply_many,1.72249417094,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=staircase_like;num_blocks=8;window_len=4;steps=1,EventUpdate.integrated,3.68958353647,0.271033299589,Naive.apply_many,1.57876915947,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=staircase_like;num_blocks=8;window_len=4;steps=3,EventUpdate.integrated,4.24374997642,0.235640649321,Naive.apply_many,1.72917692595,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=staircase_like;num_blocks=8;window_len=8;steps=1,EventUpdate.integrated,3.71666707603,0.269058266329,Naive.apply_many,1.81446163303,raw lightweight benchmark result; not a paper conclusion
optical_workloads,bch_255_239_r16,preset=lightweight;workload_type=staircase_like;num_blocks=8;window_len=8;steps=3,EventUpdate.integrated,2.95486117668,0.338425374394,Naive.apply_many,1.88237360576,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=staircase_like;num_blocks=32;window_len=4;steps=1,EventUpdate.integrated,4.45208327922,0.224613947512,Naive.apply_many,1.86757144126,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=staircase_like;num_blocks=32;window_len=4;steps=3,EventUpdate.integrated,3.58055573694,0.279286254277,Naive.apply_many,1.72595019542,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=staircase_like;num_blocks=32;window_len=8;steps=1,EventUpdate.integrated,3.84062514058,0.260374278508,Naive.apply_many,1.90995368331,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=staircase_like;num_blocks=32;window_len=8;steps=3,EventUpdate.integrated,4.07951382739,0.245127248567,Naive.apply_many,1.58507107488,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=staircase_like;num_blocks=8;window_len=4;steps=1,EventUpdate.integrated,4.66458368464,0.214381404131,Naive.apply_many,1.62795870506,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=staircase_like;num_blocks=8;window_len=4;steps=3,EventUpdate.integrated,3.60763887228,0.277189606666,Naive.apply_many,1.95861407279,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=staircase_like;num_blocks=8;window_len=8;steps=1,PackedBlockLUT.apply_many_packed,3.7145831205,0.269209213406,Naive.apply_many,1.56786326455,raw lightweight benchmark result; not a paper conclusion
optical_workloads,ebch_256_239_r17,preset=lightweight;workload_type=staircase_like;num_blocks=8;window_len=8;steps=3,EventUpdate.integrated,4.07291675704,0.245524291227,Naive.apply_many,2.45780046404,raw lightweight benchmark result; not a paper conclusion
